"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|BE","Actual Total Load [MW] - CTA|BE"
"30.10.2017 10:30 - 30.10.2017 10:45","11501","11475"
"30.10.2017 10:45 - 30.10.2017 11:00","11451","11334"
"30.10.2017 11:00 - 30.10.2017 11:15","11529","11372"
"30.10.2017 11:15 - 30.10.2017 11:30","11416","11426"
"30.10.2017 11:30 - 30.10.2017 11:45","11402","11537"
"30.10.2017 11:45 - 30.10.2017 12:00","11310","11533"
"30.10.2017 12:00 - 30.10.2017 12:15","11289","11356"
"30.10.2017 12:15 - 30.10.2017 12:30","11258","11308"
"30.10.2017 12:30 - 30.10.2017 12:45","11241","11297"
"30.10.2017 12:45 - 30.10.2017 13:00","11211","11324"
"30.10.2017 13:00 - 30.10.2017 13:15","11152","11355"
"30.10.2017 13:15 - 30.10.2017 13:30","11180","11263"
"30.10.2017 13:30 - 30.10.2017 13:45","11143","11260"
"30.10.2017 13:45 - 30.10.2017 14:00","11153","11183"
"30.10.2017 14:00 - 30.10.2017 14:15","11160","11230"
"30.10.2017 14:15 - 30.10.2017 14:30","11046","11177"
"30.10.2017 14:30 - 30.10.2017 14:45","11037","11174"
"30.10.2017 14:45 - 30.10.2017 15:00","11041","11208"
"30.10.2017 15:00 - 30.10.2017 15:15","11020","11226"
"30.10.2017 15:15 - 30.10.2017 15:30","11026","11209"
"30.10.2017 15:30 - 30.10.2017 15:45","11050","11255"
"30.10.2017 15:45 - 30.10.2017 16:00","11059","11208"
"30.10.2017 16:00 - 30.10.2017 16:15","10940","11275"
"30.10.2017 16:15 - 30.10.2017 16:30","11043","11198"
"30.10.2017 16:30 - 30.10.2017 16:45","11156","11267"
"30.10.2017 16:45 - 30.10.2017 17:00","11239","11351"
"30.10.2017 17:00 - 30.10.2017 17:15","11212","11415"
"30.10.2017 17:15 - 30.10.2017 17:30","11274","11612"
"30.10.2017 17:30 - 30.10.2017 17:45","11375","12045"
"30.10.2017 17:45 - 30.10.2017 18:00","11540","12257"
"30.10.2017 18:00 - 30.10.2017 18:15","11823","12243"
"30.10.2017 18:15 - 30.10.2017 18:30","11762","12217"
"30.10.2017 18:30 - 30.10.2017 18:45","11598","12124"
"30.10.2017 18:45 - 30.10.2017 19:00","11470","12186"
"30.10.2017 19:00 - 30.10.2017 19:15","11568","12053"
"30.10.2017 19:15 - 30.10.2017 19:30","11444","11862"
"30.10.2017 19:30 - 30.10.2017 19:45","11274","11645"
"30.10.2017 19:45 - 30.10.2017 20:00","11047","11580"
"30.10.2017 20:00 - 30.10.2017 20:15","11173","11445"
"30.10.2017 20:15 - 30.10.2017 20:30","10952","11327"
"30.10.2017 20:30 - 30.10.2017 20:45","10739","11158"
"30.10.2017 20:45 - 30.10.2017 21:00","10581","11014"
"30.10.2017 21:00 - 30.10.2017 21:15","10390","10869"
"30.10.2017 21:15 - 30.10.2017 21:30","10423","10709"
"30.10.2017 21:30 - 30.10.2017 21:45","10441","10631"
"30.10.2017 21:45 - 30.10.2017 22:00","10361","10390"
"30.10.2017 22:00 - 30.10.2017 22:15","10393","10513"
"30.10.2017 22:15 - 30.10.2017 22:30","10219","10494"
"30.10.2017 22:30 - 30.10.2017 22:45","10024","10497"
"30.10.2017 22:45 - 30.10.2017 23:00","9905","10421"
"30.10.2017 23:00 - 30.10.2017 23:15","10095","10466"
"30.10.2017 23:15 - 30.10.2017 23:30","9898","10390"
"30.10.2017 23:30 - 30.10.2017 23:45","9774","10193"
"30.10.2017 23:45 - 31.10.2017 00:00","9671","10060"
"31.10.2017 00:00 - 31.10.2017 00:15","9347","9906"
"31.10.2017 00:15 - 31.10.2017 00:30","9144","9658"
"31.10.2017 00:30 - 31.10.2017 00:45","9073","9507"
"31.10.2017 00:45 - 31.10.2017 01:00","9026","9470"
"31.10.2017 01:00 - 31.10.2017 01:15","8799","9236"
"31.10.2017 01:15 - 31.10.2017 01:30","8725","9217"
"31.10.2017 01:30 - 31.10.2017 01:45","8719","9021"
"31.10.2017 01:45 - 31.10.2017 02:00","8681","8910"
"31.10.2017 02:00 - 31.10.2017 02:15","8484","8935"
"31.10.2017 02:15 - 31.10.2017 02:30","8413","8827"
"31.10.2017 02:30 - 31.10.2017 02:45","8416","8798"
"31.10.2017 02:45 - 31.10.2017 03:00","8432","8725"
"31.10.2017 03:00 - 31.10.2017 03:15","8246","8762"
"31.10.2017 03:15 - 31.10.2017 03:30","8286","8638"
"31.10.2017 03:30 - 31.10.2017 03:45","8323","8787"
"31.10.2017 03:45 - 31.10.2017 04:00","8421","8751"
"31.10.2017 04:00 - 31.10.2017 04:15","8278","8801"
"31.10.2017 04:15 - 31.10.2017 04:30","8421","8841"
"31.10.2017 04:30 - 31.10.2017 04:45","8554","8862"
"31.10.2017 04:45 - 31.10.2017 05:00","8679","8941"
"31.10.2017 05:00 - 31.10.2017 05:15","8688","9132"
"31.10.2017 05:15 - 31.10.2017 05:30","9004","9233"
"31.10.2017 05:30 - 31.10.2017 05:45","9276","9393"
"31.10.2017 05:45 - 31.10.2017 06:00","9596","9554"
"31.10.2017 06:00 - 31.10.2017 06:15","9912","9938"
"31.10.2017 06:15 - 31.10.2017 06:30","10171","10058"
"31.10.2017 06:30 - 31.10.2017 06:45","10365","10353"
"31.10.2017 06:45 - 31.10.2017 07:00","10540","10563"
"31.10.2017 07:00 - 31.10.2017 07:15","10969","10720"
"31.10.2017 07:15 - 31.10.2017 07:30","10903","10803"
"31.10.2017 07:30 - 31.10.2017 07:45","10924","10893"
"31.10.2017 07:45 - 31.10.2017 08:00","10921","11017"
"31.10.2017 08:00 - 31.10.2017 08:15","11139","11234"
"31.10.2017 08:15 - 31.10.2017 08:30","11173","11453"
"31.10.2017 08:30 - 31.10.2017 08:45","11214","11413"
"31.10.2017 08:45 - 31.10.2017 09:00","11207","11411"
"31.10.2017 09:00 - 31.10.2017 09:15","11285","11585"
"31.10.2017 09:15 - 31.10.2017 09:30","11277","11575"
"31.10.2017 09:30 - 31.10.2017 09:45","11325","11630"
"31.10.2017 09:45 - 31.10.2017 10:00","11354","11607"
"31.10.2017 10:00 - 31.10.2017 10:15","11383","11551"
"31.10.2017 10:15 - 31.10.2017 10:30","11380","11593"
"31.10.2017 10:30 - 31.10.2017 10:45","11468","11567"
"31.10.2017 10:45 - 31.10.2017 11:00","11399","11604"
"31.10.2017 11:00 - 31.10.2017 11:15","11439","11602"
"31.10.2017 11:15 - 31.10.2017 11:30","11336","11601"
"31.10.2017 11:30 - 31.10.2017 11:45","11342","11639"
"31.10.2017 11:45 - 31.10.2017 12:00","11374","11614"
"31.10.2017 12:00 - 31.10.2017 12:15","11317","11489"
"31.10.2017 12:15 - 31.10.2017 12:30","11258","11325"
"31.10.2017 12:30 - 31.10.2017 12:45","11256","11437"
"31.10.2017 12:45 - 31.10.2017 13:00","11215","11484"
"31.10.2017 13:00 - 31.10.2017 13:15","11211","11495"
"31.10.2017 13:15 - 31.10.2017 13:30","11185","11453"
"31.10.2017 13:30 - 31.10.2017 13:45","11164","11422"
"31.10.2017 13:45 - 31.10.2017 14:00","11134","11374"
"31.10.2017 14:00 - 31.10.2017 14:15","11141","11292"
"31.10.2017 14:15 - 31.10.2017 14:30","11123","11277"
"31.10.2017 14:30 - 31.10.2017 14:45","11098","11253"
"31.10.2017 14:45 - 31.10.2017 15:00","11089","11323"
"31.10.2017 15:00 - 31.10.2017 15:15","11082","11351"
"31.10.2017 15:15 - 31.10.2017 15:30","11033","11322"
"31.10.2017 15:30 - 31.10.2017 15:45","11055","11234"
"31.10.2017 15:45 - 31.10.2017 16:00","11127","11210"
"31.10.2017 16:00 - 31.10.2017 16:15","10989","11241"
"31.10.2017 16:15 - 31.10.2017 16:30","11054","11344"
"31.10.2017 16:30 - 31.10.2017 16:45","11166","11308"
"31.10.2017 16:45 - 31.10.2017 17:00","11250","11411"
"31.10.2017 17:00 - 31.10.2017 17:15","11158","11393"
"31.10.2017 17:15 - 31.10.2017 17:30","11234","11687"
"31.10.2017 17:30 - 31.10.2017 17:45","11439","11992"
"31.10.2017 17:45 - 31.10.2017 18:00","11607","12109"
"31.10.2017 18:00 - 31.10.2017 18:15","11712","12121"
"31.10.2017 18:15 - 31.10.2017 18:30","11667","12029"
"31.10.2017 18:30 - 31.10.2017 18:45","11562","11878"
"31.10.2017 18:45 - 31.10.2017 19:00","11444","11747"
"31.10.2017 19:00 - 31.10.2017 19:15","11764","11632"
"31.10.2017 19:15 - 31.10.2017 19:30","11593","11495"
"31.10.2017 19:30 - 31.10.2017 19:45","11442","11383"
"31.10.2017 19:45 - 31.10.2017 20:00","11289","11126"
"31.10.2017 20:00 - 31.10.2017 20:15","11398","11093"
"31.10.2017 20:15 - 31.10.2017 20:30","11228","11011"
"31.10.2017 20:30 - 31.10.2017 20:45","11071","10920"
"31.10.2017 20:45 - 31.10.2017 21:00","10953","10700"
"31.10.2017 21:00 - 31.10.2017 21:15","10638","10528"
"31.10.2017 21:15 - 31.10.2017 21:30","10631","10382"
"31.10.2017 21:30 - 31.10.2017 21:45","10630","10375"
"31.10.2017 21:45 - 31.10.2017 22:00","10548","10207"
"31.10.2017 22:00 - 31.10.2017 22:15","10513","10307"
"31.10.2017 22:15 - 31.10.2017 22:30","10324","10273"
"31.10.2017 22:30 - 31.10.2017 22:45","10152","10369"
"31.10.2017 22:45 - 31.10.2017 23:00","9965","10308"
"31.10.2017 23:00 - 31.10.2017 23:15","10159","10354"
"31.10.2017 23:15 - 31.10.2017 23:30","9959","10191"
"31.10.2017 23:30 - 31.10.2017 23:45","9753","10007"
"31.10.2017 23:45 - 01.11.2017 00:00","9599","9749"
"01.11.2017 00:00 - 01.11.2017 00:15","9341","9587"
"01.11.2017 00:15 - 01.11.2017 00:30","9212","9428"
"01.11.2017 00:30 - 01.11.2017 00:45","9078","9231"
"01.11.2017 00:45 - 01.11.2017 01:00","8945","9044"
"01.11.2017 01:00 - 01.11.2017 01:15","8145","9068"
"01.11.2017 01:15 - 01.11.2017 01:30","8121","8832"
"01.11.2017 01:30 - 01.11.2017 01:45","8046","8771"
"01.11.2017 01:45 - 01.11.2017 02:00","7952","8630"
"01.11.2017 02:00 - 01.11.2017 02:15","7871","8679"
"01.11.2017 02:15 - 01.11.2017 02:30","7837","8624"
"01.11.2017 02:30 - 01.11.2017 02:45","7841","8540"
"01.11.2017 02:45 - 01.11.2017 03:00","7791","8440"
"01.11.2017 03:00 - 01.11.2017 03:15","7748","8368"
"01.11.2017 03:15 - 01.11.2017 03:30","7699","8244"
"01.11.2017 03:30 - 01.11.2017 03:45","7709","8264"
"01.11.2017 03:45 - 01.11.2017 04:00","7709","8369"
"01.11.2017 04:00 - 01.11.2017 04:15","7701","8392"
"01.11.2017 04:15 - 01.11.2017 04:30","7693","8256"
"01.11.2017 04:30 - 01.11.2017 04:45","7691","8296"
"01.11.2017 04:45 - 01.11.2017 05:00","7725","8312"
"01.11.2017 05:00 - 01.11.2017 05:15","7766","8259"
"01.11.2017 05:15 - 01.11.2017 05:30","7823","8252"
"01.11.2017 05:30 - 01.11.2017 05:45","7856","8327"
"01.11.2017 05:45 - 01.11.2017 06:00","7920","8348"
"01.11.2017 06:00 - 01.11.2017 06:15","8001","8400"
"01.11.2017 06:15 - 01.11.2017 06:30","8101","8456"
"01.11.2017 06:30 - 01.11.2017 06:45","8152","8616"
"01.11.2017 06:45 - 01.11.2017 07:00","8179","8571"
"01.11.2017 07:00 - 01.11.2017 07:15","8219","8700"
"01.11.2017 07:15 - 01.11.2017 07:30","8306","8739"
"01.11.2017 07:30 - 01.11.2017 07:45","8422","8786"
"01.11.2017 07:45 - 01.11.2017 08:00","8526","8759"
"01.11.2017 08:00 - 01.11.2017 08:15","8634","8858"
"01.11.2017 08:15 - 01.11.2017 08:30","8732","8960"
"01.11.2017 08:30 - 01.11.2017 08:45","8836","9081"
"01.11.2017 08:45 - 01.11.2017 09:00","8968","8997"
"01.11.2017 09:00 - 01.11.2017 09:15","9112","9097"
"01.11.2017 09:15 - 01.11.2017 09:30","9230","9251"
"01.11.2017 09:30 - 01.11.2017 09:45","9275","9240"
"01.11.2017 09:45 - 01.11.2017 10:00","9328","9228"
"01.11.2017 10:00 - 01.11.2017 10:15","9402","9197"
"01.11.2017 10:15 - 01.11.2017 10:30","9490","9175"
"01.11.2017 10:30 - 01.11.2017 10:45","9556","9113"
"01.11.2017 10:45 - 01.11.2017 11:00","9639","9061"
"01.11.2017 11:00 - 01.11.2017 11:15","9703","9202"
"01.11.2017 11:15 - 01.11.2017 11:30","9732","9239"
"01.11.2017 11:30 - 01.11.2017 11:45","9701","9277"
"01.11.2017 11:45 - 01.11.2017 12:00","9693","9339"
"01.11.2017 12:00 - 01.11.2017 12:15","9685","9290"
"01.11.2017 12:15 - 01.11.2017 12:30","9667","9164"
"01.11.2017 12:30 - 01.11.2017 12:45","9628","9149"
"01.11.2017 12:45 - 01.11.2017 13:00","9522","9115"
"01.11.2017 13:00 - 01.11.2017 13:15","9416","9123"
"01.11.2017 13:15 - 01.11.2017 13:30","9322","9075"
"01.11.2017 13:30 - 01.11.2017 13:45","9276","9042"
"01.11.2017 13:45 - 01.11.2017 14:00","9192","9002"
"01.11.2017 14:00 - 01.11.2017 14:15","9113","9004"
"01.11.2017 14:15 - 01.11.2017 14:30","9065","9061"
"01.11.2017 14:30 - 01.11.2017 14:45","9048","9067"
"01.11.2017 14:45 - 01.11.2017 15:00","9005","8974"
"01.11.2017 15:00 - 01.11.2017 15:15","8989","9003"
"01.11.2017 15:15 - 01.11.2017 15:30","8995","9080"
"01.11.2017 15:30 - 01.11.2017 15:45","9003","9085"
"01.11.2017 15:45 - 01.11.2017 16:00","9013","9103"
"01.11.2017 16:00 - 01.11.2017 16:15","9057","9045"
"01.11.2017 16:15 - 01.11.2017 16:30","9134","9036"
"01.11.2017 16:30 - 01.11.2017 16:45","9213","9093"
"01.11.2017 16:45 - 01.11.2017 17:00","9387","9160"
"01.11.2017 17:00 - 01.11.2017 17:15","9576","9328"
"01.11.2017 17:15 - 01.11.2017 17:30","9792","9675"
"01.11.2017 17:30 - 01.11.2017 17:45","9926","10048"
"01.11.2017 17:45 - 01.11.2017 18:00","10059","10213"
"01.11.2017 18:00 - 01.11.2017 18:15","10188","10218"
"01.11.2017 18:15 - 01.11.2017 18:30","10326","10342"
"01.11.2017 18:30 - 01.11.2017 18:45","10444","10272"
"01.11.2017 18:45 - 01.11.2017 19:00","10413","10204"
"01.11.2017 19:00 - 01.11.2017 19:15","10333","10155"
"01.11.2017 19:15 - 01.11.2017 19:30","10196","9989"
"01.11.2017 19:30 - 01.11.2017 19:45","10133","9872"
"01.11.2017 19:45 - 01.11.2017 20:00","10021","9706"
"01.11.2017 20:00 - 01.11.2017 20:15","9916","9572"
"01.11.2017 20:15 - 01.11.2017 20:30","9825","9627"
"01.11.2017 20:30 - 01.11.2017 20:45","9730","9549"
"01.11.2017 20:45 - 01.11.2017 21:00","9625","9416"
"01.11.2017 21:00 - 01.11.2017 21:15","9520","9297"
"01.11.2017 21:15 - 01.11.2017 21:30","9462","9162"
"01.11.2017 21:30 - 01.11.2017 21:45","9423","9202"
"01.11.2017 21:45 - 01.11.2017 22:00","9470","9234"
"01.11.2017 22:00 - 01.11.2017 22:15","9467","9424"
"01.11.2017 22:15 - 01.11.2017 22:30","9428","9475"
"01.11.2017 22:30 - 01.11.2017 22:45","9272","9434"
"01.11.2017 22:45 - 01.11.2017 23:00","9191","9440"
"01.11.2017 23:00 - 01.11.2017 23:15","9128","9516"
"01.11.2017 23:15 - 01.11.2017 23:30","9072","9416"
"01.11.2017 23:30 - 01.11.2017 23:45","8986","9102"
"01.11.2017 23:45 - 02.11.2017 00:00","8845","8843"
"02.11.2017 00:00 - 02.11.2017 00:15","8718","8753"
"02.11.2017 00:15 - 02.11.2017 00:30","8546","8634"
"02.11.2017 00:30 - 02.11.2017 00:45","8430","8469"
"02.11.2017 00:45 - 02.11.2017 01:00","8348","8404"
"02.11.2017 01:00 - 02.11.2017 01:15","8288","8223"
"02.11.2017 01:15 - 02.11.2017 01:30","8227","8041"
"02.11.2017 01:30 - 02.11.2017 01:45","8197","7875"
"02.11.2017 01:45 - 02.11.2017 02:00","8152","7761"
"02.11.2017 02:00 - 02.11.2017 02:15","8113","7764"
"02.11.2017 02:15 - 02.11.2017 02:30","8042","7809"
"02.11.2017 02:30 - 02.11.2017 02:45","8042","7796"
"02.11.2017 02:45 - 02.11.2017 03:00","8045","7976"
"02.11.2017 03:00 - 02.11.2017 03:15","8024","7936"
"02.11.2017 03:15 - 02.11.2017 03:30","8034","7765"
"02.11.2017 03:30 - 02.11.2017 03:45","8093","7773"
"02.11.2017 03:45 - 02.11.2017 04:00","8160","7839"
"02.11.2017 04:00 - 02.11.2017 04:15","8342","7927"
"02.11.2017 04:15 - 02.11.2017 04:30","8474","7932"
"02.11.2017 04:30 - 02.11.2017 04:45","8581","7944"
"02.11.2017 04:45 - 02.11.2017 05:00","8709","8204"
"02.11.2017 05:00 - 02.11.2017 05:15","8982","8409"
"02.11.2017 05:15 - 02.11.2017 05:30","9267","8582"
"02.11.2017 05:30 - 02.11.2017 05:45","9528","8614"
"02.11.2017 05:45 - 02.11.2017 06:00","9822","8763"
"02.11.2017 06:00 - 02.11.2017 06:15","9854","9259"
"02.11.2017 06:15 - 02.11.2017 06:30","10079","9537"
"02.11.2017 06:30 - 02.11.2017 06:45","10297","9766"
"02.11.2017 06:45 - 02.11.2017 07:00","10460","10012"
"02.11.2017 07:00 - 02.11.2017 07:15","10857","10132"
"02.11.2017 07:15 - 02.11.2017 07:30","10822","10248"
"02.11.2017 07:30 - 02.11.2017 07:45","10850","10359"
"02.11.2017 07:45 - 02.11.2017 08:00","10862","10471"
"02.11.2017 08:00 - 02.11.2017 08:15","11231","10560"
"02.11.2017 08:15 - 02.11.2017 08:30","11311","10735"
"02.11.2017 08:30 - 02.11.2017 08:45","11342","10822"
"02.11.2017 08:45 - 02.11.2017 09:00","11332","10925"
"02.11.2017 09:00 - 02.11.2017 09:15","11510","11056"
"02.11.2017 09:15 - 02.11.2017 09:30","11496","11067"
"02.11.2017 09:30 - 02.11.2017 09:45","11551","11077"
"02.11.2017 09:45 - 02.11.2017 10:00","11573","11132"
"02.11.2017 10:00 - 02.11.2017 10:15","11583","11245"
"02.11.2017 10:15 - 02.11.2017 10:30","11586","11284"
"02.11.2017 10:30 - 02.11.2017 10:45","11653","11188"
"02.11.2017 10:45 - 02.11.2017 11:00","11601","11198"
"02.11.2017 11:00 - 02.11.2017 11:15","11753","11284"
"02.11.2017 11:15 - 02.11.2017 11:30","11663","11309"
"02.11.2017 11:30 - 02.11.2017 11:45","11675","11483"
"02.11.2017 11:45 - 02.11.2017 12:00","11700","11384"
"02.11.2017 12:00 - 02.11.2017 12:15","11567","11299"
"02.11.2017 12:15 - 02.11.2017 12:30","11483","11158"
"02.11.2017 12:30 - 02.11.2017 12:45","11499","11193"
"02.11.2017 12:45 - 02.11.2017 13:00","11485","11244"
"02.11.2017 13:00 - 02.11.2017 13:15","11467","11187"
"02.11.2017 13:15 - 02.11.2017 13:30","11434","11115"
"02.11.2017 13:30 - 02.11.2017 13:45","11409","11165"
"02.11.2017 13:45 - 02.11.2017 14:00","11371","11054"
"02.11.2017 14:00 - 02.11.2017 14:15","11339","11017"
"02.11.2017 14:15 - 02.11.2017 14:30","11313","10947"
"02.11.2017 14:30 - 02.11.2017 14:45","11285","10968"
"02.11.2017 14:45 - 02.11.2017 15:00","11287","10977"
"02.11.2017 15:00 - 02.11.2017 15:15","11312","11099"
"02.11.2017 15:15 - 02.11.2017 15:30","11269","11059"
"02.11.2017 15:30 - 02.11.2017 15:45","11269","10975"
"02.11.2017 15:45 - 02.11.2017 16:00","11328","11027"
"02.11.2017 16:00 - 02.11.2017 16:15","11222","11035"
"02.11.2017 16:15 - 02.11.2017 16:30","11293","11058"
"02.11.2017 16:30 - 02.11.2017 16:45","11383","11062"
"02.11.2017 16:45 - 02.11.2017 17:00","11473","11085"
"02.11.2017 17:00 - 02.11.2017 17:15","11687","11330"
"02.11.2017 17:15 - 02.11.2017 17:30","11806","11581"
"02.11.2017 17:30 - 02.11.2017 17:45","12054","11926"
"02.11.2017 17:45 - 02.11.2017 18:00","12228","12203"
"02.11.2017 18:00 - 02.11.2017 18:15","12242","12076"
"02.11.2017 18:15 - 02.11.2017 18:30","12183","12104"
"02.11.2017 18:30 - 02.11.2017 18:45","12072","11968"
"02.11.2017 18:45 - 02.11.2017 19:00","11954","11873"
"02.11.2017 19:00 - 02.11.2017 19:15","11929","11713"
"02.11.2017 19:15 - 02.11.2017 19:30","11773","11603"
"02.11.2017 19:30 - 02.11.2017 19:45","11628","11564"
"02.11.2017 19:45 - 02.11.2017 20:00","11464","11388"
"02.11.2017 20:00 - 02.11.2017 20:15","11396","11252"
"02.11.2017 20:15 - 02.11.2017 20:30","11236","11019"
"02.11.2017 20:30 - 02.11.2017 20:45","11081","10983"
"02.11.2017 20:45 - 02.11.2017 21:00","10929","10870"
"02.11.2017 21:00 - 02.11.2017 21:15","10652","10769"
"02.11.2017 21:15 - 02.11.2017 21:30","10630","10612"
"02.11.2017 21:30 - 02.11.2017 21:45","10627","10426"
"02.11.2017 21:45 - 02.11.2017 22:00","10535","10226"
"02.11.2017 22:00 - 02.11.2017 22:15","10668","10350"
"02.11.2017 22:15 - 02.11.2017 22:30","10505","10590"
"02.11.2017 22:30 - 02.11.2017 22:45","10381","10547"
"02.11.2017 22:45 - 02.11.2017 23:00","10207","10404"
"02.11.2017 23:00 - 02.11.2017 23:15","10463","10396"
"02.11.2017 23:15 - 02.11.2017 23:30","10277","10386"
"02.11.2017 23:30 - 02.11.2017 23:45","10058","10222"
"02.11.2017 23:45 - 03.11.2017 00:00","9886","9951"
"03.11.2017 00:00 - 03.11.2017 00:15","9473","9811"
"03.11.2017 00:15 - 03.11.2017 00:30","9333","9664"
"03.11.2017 00:30 - 03.11.2017 00:45","9182","9532"
"03.11.2017 00:45 - 03.11.2017 01:00","9039","9300"
"03.11.2017 01:00 - 03.11.2017 01:15","8684","9199"
"03.11.2017 01:15 - 03.11.2017 01:30","8618","9079"
"03.11.2017 01:30 - 03.11.2017 01:45","8579","9034"
"03.11.2017 01:45 - 03.11.2017 02:00","8529","8881"
"03.11.2017 02:00 - 03.11.2017 02:15","8210","8964"
"03.11.2017 02:15 - 03.11.2017 02:30","8132","8796"
"03.11.2017 02:30 - 03.11.2017 02:45","8128","8823"
"03.11.2017 02:45 - 03.11.2017 03:00","8135","8695"
"03.11.2017 03:00 - 03.11.2017 03:15","8015","8711"
"03.11.2017 03:15 - 03.11.2017 03:30","8024","8628"
"03.11.2017 03:30 - 03.11.2017 03:45","8082","8695"
"03.11.2017 03:45 - 03.11.2017 04:00","8149","8672"
"03.11.2017 04:00 - 03.11.2017 04:15","8020","8676"
"03.11.2017 04:15 - 03.11.2017 04:30","8143","8676"
"03.11.2017 04:30 - 03.11.2017 04:45","8247","8704"
"03.11.2017 04:45 - 03.11.2017 05:00","8377","8882"
"03.11.2017 05:00 - 03.11.2017 05:15","8302","8960"
"03.11.2017 05:15 - 03.11.2017 05:30","8562","9136"
"03.11.2017 05:30 - 03.11.2017 05:45","8801","9198"
"03.11.2017 05:45 - 03.11.2017 06:00","9068","9413"
"03.11.2017 06:00 - 03.11.2017 06:15","9292","9660"
"03.11.2017 06:15 - 03.11.2017 06:30","9497","9939"
"03.11.2017 06:30 - 03.11.2017 06:45","9701","10158"
"03.11.2017 06:45 - 03.11.2017 07:00","9859","10381"
"03.11.2017 07:00 - 03.11.2017 07:15","10544","10514"
"03.11.2017 07:15 - 03.11.2017 07:30","10512","10618"
"03.11.2017 07:30 - 03.11.2017 07:45","10536","10725"
"03.11.2017 07:45 - 03.11.2017 08:00","10557","10818"
"03.11.2017 08:00 - 03.11.2017 08:15","10768","10901"
"03.11.2017 08:15 - 03.11.2017 08:30","10854","11025"
"03.11.2017 08:30 - 03.11.2017 08:45","10877","11124"
"03.11.2017 08:45 - 03.11.2017 09:00","10869","11207"
"03.11.2017 09:00 - 03.11.2017 09:15","11010","11253"
"03.11.2017 09:15 - 03.11.2017 09:30","10994","11307"
"03.11.2017 09:30 - 03.11.2017 09:45","11049","11329"
"03.11.2017 09:45 - 03.11.2017 10:00","11063","11358"
"03.11.2017 10:00 - 03.11.2017 10:15","11062","11362"
"03.11.2017 10:15 - 03.11.2017 10:30","11067","11342"
"03.11.2017 10:30 - 03.11.2017 10:45","11136","11370"
"03.11.2017 10:45 - 03.11.2017 11:00","11088","11351"
"03.11.2017 11:00 - 03.11.2017 11:15","11169","11368"
"03.11.2017 11:15 - 03.11.2017 11:30","11093","11357"
"03.11.2017 11:30 - 03.11.2017 11:45","11097","11409"
"03.11.2017 11:45 - 03.11.2017 12:00","11132","11370"
"03.11.2017 12:00 - 03.11.2017 12:15","10990","11195"
"03.11.2017 12:15 - 03.11.2017 12:30","10907","11129"
"03.11.2017 12:30 - 03.11.2017 12:45","10926","11094"
"03.11.2017 12:45 - 03.11.2017 13:00","10909","11021"
"03.11.2017 13:00 - 03.11.2017 13:15","10840","10931"
"03.11.2017 13:15 - 03.11.2017 13:30","10808","10919"
"03.11.2017 13:30 - 03.11.2017 13:45","10783","10893"
"03.11.2017 13:45 - 03.11.2017 14:00","10749","10855"
"03.11.2017 14:00 - 03.11.2017 14:15","10706","10870"
"03.11.2017 14:15 - 03.11.2017 14:30","10679","10927"
"03.11.2017 14:30 - 03.11.2017 14:45","10651","10900"
"03.11.2017 14:45 - 03.11.2017 15:00","10649","10899"
"03.11.2017 15:00 - 03.11.2017 15:15","10581","10993"
"03.11.2017 15:15 - 03.11.2017 15:30","10541","10975"
"03.11.2017 15:30 - 03.11.2017 15:45","10535","10993"
"03.11.2017 15:45 - 03.11.2017 16:00","10588","11022"
"03.11.2017 16:00 - 03.11.2017 16:15","10385","10979"
"03.11.2017 16:15 - 03.11.2017 16:30","10454","11086"
"03.11.2017 16:30 - 03.11.2017 16:45","10540","11058"
"03.11.2017 16:45 - 03.11.2017 17:00","10630","11105"
"03.11.2017 17:00 - 03.11.2017 17:15","10609","11137"
"03.11.2017 17:15 - 03.11.2017 17:30","10721","11409"
"03.11.2017 17:30 - 03.11.2017 17:45","10955","11698"
"03.11.2017 17:45 - 03.11.2017 18:00","11107","11847"
"03.11.2017 18:00 - 03.11.2017 18:15","11310","11885"
