"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|BE","Actual Total Load [MW] - CTA|BE"
"17.08.2021 12:15 - 17.08.2021 12:30","10140","10572"
"17.08.2021 12:30 - 17.08.2021 12:45","10128","10539"
"17.08.2021 12:45 - 17.08.2021 13:00","10086","10427"
"17.08.2021 13:00 - 17.08.2021 13:15","10141","10466"
"17.08.2021 13:15 - 17.08.2021 13:30","10135","10470"
"17.08.2021 13:30 - 17.08.2021 13:45","10084","10481"
"17.08.2021 13:45 - 17.08.2021 14:00","10019","10417"
"17.08.2021 14:00 - 17.08.2021 14:15","9979","10404"
"17.08.2021 14:15 - 17.08.2021 14:30","9932","10423"
"17.08.2021 14:30 - 17.08.2021 14:45","9892","10464"
"17.08.2021 14:45 - 17.08.2021 15:00","9877","10411"
"17.08.2021 15:00 - 17.08.2021 15:15","9907","10459"
"17.08.2021 15:15 - 17.08.2021 15:30","9857","10435"
"17.08.2021 15:30 - 17.08.2021 15:45","9858","10331"
"17.08.2021 15:45 - 17.08.2021 16:00","9831","10381"
"17.08.2021 16:00 - 17.08.2021 16:15","9821","10463"
"17.08.2021 16:15 - 17.08.2021 16:30","9819","10369"
"17.08.2021 16:30 - 17.08.2021 16:45","9844","10381"
"17.08.2021 16:45 - 17.08.2021 17:00","9906","10294"
"17.08.2021 17:00 - 17.08.2021 17:15","9879","10374"
"17.08.2021 17:15 - 17.08.2021 17:30","9918","10492"
"17.08.2021 17:30 - 17.08.2021 17:45","9975","10613"
"17.08.2021 17:45 - 17.08.2021 18:00","10041","10771"
"17.08.2021 18:00 - 17.08.2021 18:15","9985","10574"
"17.08.2021 18:15 - 17.08.2021 18:30","10004","10551"
"17.08.2021 18:30 - 17.08.2021 18:45","9980","10665"
"17.08.2021 18:45 - 17.08.2021 19:00","9965","10618"
"17.08.2021 19:00 - 17.08.2021 19:15","9902","10510"
"17.08.2021 19:15 - 17.08.2021 19:30","9879","10350"
"17.08.2021 19:30 - 17.08.2021 19:45","9847","10226"
"17.08.2021 19:45 - 17.08.2021 20:00","9818","10134"
"17.08.2021 20:00 - 17.08.2021 20:15","9780","10145"
"17.08.2021 20:15 - 17.08.2021 20:30","9709","10069"
"17.08.2021 20:30 - 17.08.2021 20:45","9667","9928"
"17.08.2021 20:45 - 17.08.2021 21:00","9589","9997"
"17.08.2021 21:00 - 17.08.2021 21:15","9472","9972"
"17.08.2021 21:15 - 17.08.2021 21:30","9479","9856"
"17.08.2021 21:30 - 17.08.2021 21:45","9517","9750"
"17.08.2021 21:45 - 17.08.2021 22:00","9504","9717"
"17.08.2021 22:00 - 17.08.2021 22:15","9579","9676"
"17.08.2021 22:15 - 17.08.2021 22:30","9558","9687"
"17.08.2021 22:30 - 17.08.2021 22:45","9511","9598"
"17.08.2021 22:45 - 17.08.2021 23:00","9372","9379"
"17.08.2021 23:00 - 17.08.2021 23:15","9260","9252"
"17.08.2021 23:15 - 17.08.2021 23:30","9123","9098"
"17.08.2021 23:30 - 17.08.2021 23:45","9003","8991"
"17.08.2021 23:45 - 18.08.2021 00:00","8851","8894"
"18.08.2021 00:00 - 18.08.2021 00:15","8693","8656"
"18.08.2021 00:15 - 18.08.2021 00:30","8555","8467"
"18.08.2021 00:30 - 18.08.2021 00:45","8438","8412"
"18.08.2021 00:45 - 18.08.2021 01:00","8339","8265"
"18.08.2021 01:00 - 18.08.2021 01:15","8262","8258"
"18.08.2021 01:15 - 18.08.2021 01:30","8176","8153"
"18.08.2021 01:30 - 18.08.2021 01:45","8103","8094"
"18.08.2021 01:45 - 18.08.2021 02:00","8035","8045"
"18.08.2021 02:00 - 18.08.2021 02:15","7948","8024"
"18.08.2021 02:15 - 18.08.2021 02:30","7892","7996"
"18.08.2021 02:30 - 18.08.2021 02:45","7867","7930"
"18.08.2021 02:45 - 18.08.2021 03:00","7819","7957"
"18.08.2021 03:00 - 18.08.2021 03:15","7856","7890"
"18.08.2021 03:15 - 18.08.2021 03:30","7848","7874"
"18.08.2021 03:30 - 18.08.2021 03:45","7805","7928"
"18.08.2021 03:45 - 18.08.2021 04:00","7786","7911"
"18.08.2021 04:00 - 18.08.2021 04:15","7838","7928"
"18.08.2021 04:15 - 18.08.2021 04:30","7877","7956"
"18.08.2021 04:30 - 18.08.2021 04:45","7905","7973"
"18.08.2021 04:45 - 18.08.2021 05:00","7957","7969"
"18.08.2021 05:00 - 18.08.2021 05:15","8029","8138"
"18.08.2021 05:15 - 18.08.2021 05:30","8081","8213"
"18.08.2021 05:30 - 18.08.2021 05:45","8177","8388"
"18.08.2021 05:45 - 18.08.2021 06:00","8287","8490"
"18.08.2021 06:00 - 18.08.2021 06:15","8538","8765"
"18.08.2021 06:15 - 18.08.2021 06:30","8637","8954"
"18.08.2021 06:30 - 18.08.2021 06:45","8781","8959"
"18.08.2021 06:45 - 18.08.2021 07:00","8953","9142"
"18.08.2021 07:00 - 18.08.2021 07:15","9217","9374"
"18.08.2021 07:15 - 18.08.2021 07:30","9356","9530"
"18.08.2021 07:30 - 18.08.2021 07:45","9547","9623"
"18.08.2021 07:45 - 18.08.2021 08:00","9650","9844"
"18.08.2021 08:00 - 18.08.2021 08:15","9815","10046"
"18.08.2021 08:15 - 18.08.2021 08:30","9910","10082"
"18.08.2021 08:30 - 18.08.2021 08:45","10002","10223"
"18.08.2021 08:45 - 18.08.2021 09:00","10088","10279"
"18.08.2021 09:00 - 18.08.2021 09:15","10208","10379"
"18.08.2021 09:15 - 18.08.2021 09:30","10244","10540"
"18.08.2021 09:30 - 18.08.2021 09:45","10321","10511"
"18.08.2021 09:45 - 18.08.2021 10:00","10329","10594"
"18.08.2021 10:00 - 18.08.2021 10:15","10402","10568"
"18.08.2021 10:15 - 18.08.2021 10:30","10403","10505"
"18.08.2021 10:30 - 18.08.2021 10:45","10444","10629"
"18.08.2021 10:45 - 18.08.2021 11:00","10465","10610"
"18.08.2021 11:00 - 18.08.2021 11:15","10474","10660"
"18.08.2021 11:15 - 18.08.2021 11:30","10509","10701"
"18.08.2021 11:30 - 18.08.2021 11:45","10569","10728"
"18.08.2021 11:45 - 18.08.2021 12:00","10594","10755"
"18.08.2021 12:00 - 18.08.2021 12:15","10500","10732"
"18.08.2021 12:15 - 18.08.2021 12:30","10416","10657"
"18.08.2021 12:30 - 18.08.2021 12:45","10403","10652"
"18.08.2021 12:45 - 18.08.2021 13:00","10363","10624"
"18.08.2021 13:00 - 18.08.2021 13:15","10343","10498"
"18.08.2021 13:15 - 18.08.2021 13:30","10340","10535"
"18.08.2021 13:30 - 18.08.2021 13:45","10288","10445"
"18.08.2021 13:45 - 18.08.2021 14:00","10220","10380"
"18.08.2021 14:00 - 18.08.2021 14:15","10243","10408"
"18.08.2021 14:15 - 18.08.2021 14:30","10193","10275"
"18.08.2021 14:30 - 18.08.2021 14:45","10151","10357"
"18.08.2021 14:45 - 18.08.2021 15:00","10136","10369"
"18.08.2021 15:00 - 18.08.2021 15:15","10190","10458"
"18.08.2021 15:15 - 18.08.2021 15:30","10137","10395"
"18.08.2021 15:30 - 18.08.2021 15:45","10139","10243"
"18.08.2021 15:45 - 18.08.2021 16:00","10109","10190"
"18.08.2021 16:00 - 18.08.2021 16:15","10080","10134"
"18.08.2021 16:15 - 18.08.2021 16:30","10073","10145"
"18.08.2021 16:30 - 18.08.2021 16:45","10097","10180"
"18.08.2021 16:45 - 18.08.2021 17:00","10164","10176"
"18.08.2021 17:00 - 18.08.2021 17:15","10127","10149"
"18.08.2021 17:15 - 18.08.2021 17:30","10175","10263"
"18.08.2021 17:30 - 18.08.2021 17:45","10240","10399"
"18.08.2021 17:45 - 18.08.2021 18:00","10311","10383"
"18.08.2021 18:00 - 18.08.2021 18:15","10219","10370"
"18.08.2021 18:15 - 18.08.2021 18:30","10237","10416"
"18.08.2021 18:30 - 18.08.2021 18:45","10212","10357"
"18.08.2021 18:45 - 18.08.2021 19:00","10189","10397"
"18.08.2021 19:00 - 18.08.2021 19:15","10064","10325"
"18.08.2021 19:15 - 18.08.2021 19:30","10032","10038"
"18.08.2021 19:30 - 18.08.2021 19:45","10001","10093"
"18.08.2021 19:45 - 18.08.2021 20:00","9970","10035"
"18.08.2021 20:00 - 18.08.2021 20:15","9881","10038"
"18.08.2021 20:15 - 18.08.2021 20:30","9812","9920"
"18.08.2021 20:30 - 18.08.2021 20:45","9774","9873"
"18.08.2021 20:45 - 18.08.2021 21:00","9700","9686"
"18.08.2021 21:00 - 18.08.2021 21:15","9620","9799"
"18.08.2021 21:15 - 18.08.2021 21:30","9628","9911"
"18.08.2021 21:30 - 18.08.2021 21:45","9667","9700"
"18.08.2021 21:45 - 18.08.2021 22:00","9657","9639"
"18.08.2021 22:00 - 18.08.2021 22:15","9580","9610"
"18.08.2021 22:15 - 18.08.2021 22:30","9560","9495"
"18.08.2021 22:30 - 18.08.2021 22:45","9511","9437"
"18.08.2021 22:45 - 18.08.2021 23:00","9372","9348"
"18.08.2021 23:00 - 18.08.2021 23:15","9212","9287"
"18.08.2021 23:15 - 18.08.2021 23:30","9075","9181"
"18.08.2021 23:30 - 18.08.2021 23:45","8955","8855"
"18.08.2021 23:45 - 19.08.2021 00:00","8803","8755"
"19.08.2021 00:00 - 19.08.2021 00:15","8573","8691"
"19.08.2021 00:15 - 19.08.2021 00:30","8428","8555"
"19.08.2021 00:30 - 19.08.2021 00:45","8322","8512"
"19.08.2021 00:45 - 19.08.2021 01:00","8220","8383"
"19.08.2021 01:00 - 19.08.2021 01:15","8130","8243"
"19.08.2021 01:15 - 19.08.2021 01:30","8047","8138"
"19.08.2021 01:30 - 19.08.2021 01:45","7977","8099"
"19.08.2021 01:45 - 19.08.2021 02:00","7910","8115"
"19.08.2021 02:00 - 19.08.2021 02:15","7836","8107"
"19.08.2021 02:15 - 19.08.2021 02:30","7783","8041"
"19.08.2021 02:30 - 19.08.2021 02:45","7752","7901"
"19.08.2021 02:45 - 19.08.2021 03:00","7705","7897"
"19.08.2021 03:00 - 19.08.2021 03:15","7709","7948"
"19.08.2021 03:15 - 19.08.2021 03:30","7699","7966"
"19.08.2021 03:30 - 19.08.2021 03:45","7662","7881"
"19.08.2021 03:45 - 19.08.2021 04:00","7641","7843"
"19.08.2021 04:00 - 19.08.2021 04:15","7714","7737"
"19.08.2021 04:15 - 19.08.2021 04:30","7732","7936"
"19.08.2021 04:30 - 19.08.2021 04:45","7760","7928"
"19.08.2021 04:45 - 19.08.2021 05:00","7815","7989"
"19.08.2021 05:00 - 19.08.2021 05:15","7940","8109"
"19.08.2021 05:15 - 19.08.2021 05:30","8004","8178"
"19.08.2021 05:30 - 19.08.2021 05:45","8089","8365"
"19.08.2021 05:45 - 19.08.2021 06:00","8202","8482"
"19.08.2021 06:00 - 19.08.2021 06:15","8573","8649"
"19.08.2021 06:15 - 19.08.2021 06:30","8674","8914"
"19.08.2021 06:30 - 19.08.2021 06:45","8807","9108"
"19.08.2021 06:45 - 19.08.2021 07:00","8982","9225"
"19.08.2021 07:00 - 19.08.2021 07:15","9195","9318"
"19.08.2021 07:15 - 19.08.2021 07:30","9341","9470"
"19.08.2021 07:30 - 19.08.2021 07:45","9541","9655"
"19.08.2021 07:45 - 19.08.2021 08:00","9646","9706"
"19.08.2021 08:00 - 19.08.2021 08:15","9843","9966"
"19.08.2021 08:15 - 19.08.2021 08:30","9926","10052"
"19.08.2021 08:30 - 19.08.2021 08:45","10018","10070"
"19.08.2021 08:45 - 19.08.2021 09:00","10101","10139"
"19.08.2021 09:00 - 19.08.2021 09:15","10153","10159"
"19.08.2021 09:15 - 19.08.2021 09:30","10190","10226"
"19.08.2021 09:30 - 19.08.2021 09:45","10261","10299"
"19.08.2021 09:45 - 19.08.2021 10:00","10261","10329"
"19.08.2021 10:00 - 19.08.2021 10:15","10290","10428"
"19.08.2021 10:15 - 19.08.2021 10:30","10303","10432"
"19.08.2021 10:30 - 19.08.2021 10:45","10351","10395"
"19.08.2021 10:45 - 19.08.2021 11:00","10369","10445"
"19.08.2021 11:00 - 19.08.2021 11:15","10467","10580"
"19.08.2021 11:15 - 19.08.2021 11:30","10512","10584"
"19.08.2021 11:30 - 19.08.2021 11:45","10574","10632"
"19.08.2021 11:45 - 19.08.2021 12:00","10603","10593"
"19.08.2021 12:00 - 19.08.2021 12:15","10512","10556"
"19.08.2021 12:15 - 19.08.2021 12:30","10440","10488"
"19.08.2021 12:30 - 19.08.2021 12:45","10426","10491"
"19.08.2021 12:45 - 19.08.2021 13:00","10380","10506"
"19.08.2021 13:00 - 19.08.2021 13:15","10411","10394"
"19.08.2021 13:15 - 19.08.2021 13:30","10412","10420"
"19.08.2021 13:30 - 19.08.2021 13:45","10373","10420"
"19.08.2021 13:45 - 19.08.2021 14:00","10308","10335"
"19.08.2021 14:00 - 19.08.2021 14:15","10279","10300"
"19.08.2021 14:15 - 19.08.2021 14:30","10237","10272"
"19.08.2021 14:30 - 19.08.2021 14:45","10203","10210"
"19.08.2021 14:45 - 19.08.2021 15:00","10183","10135"
"19.08.2021 15:00 - 19.08.2021 15:15","10226","10198"
"19.08.2021 15:15 - 19.08.2021 15:30","10181","10164"
"19.08.2021 15:30 - 19.08.2021 15:45","10169","10210"
"19.08.2021 15:45 - 19.08.2021 16:00","10146","10164"
"19.08.2021 16:00 - 19.08.2021 16:15","10133","10037"
"19.08.2021 16:15 - 19.08.2021 16:30","10118","9880"
"19.08.2021 16:30 - 19.08.2021 16:45","10144","9970"
"19.08.2021 16:45 - 19.08.2021 17:00","10193","10101"
"19.08.2021 17:00 - 19.08.2021 17:15","10161","10072"
"19.08.2021 17:15 - 19.08.2021 17:30","10222","10073"
"19.08.2021 17:30 - 19.08.2021 17:45","10292","10077"
"19.08.2021 17:45 - 19.08.2021 18:00","10366","10225"
"19.08.2021 18:00 - 19.08.2021 18:15","10238","10188"
"19.08.2021 18:15 - 19.08.2021 18:30","10251","10250"
"19.08.2021 18:30 - 19.08.2021 18:45","10244","10202"
"19.08.2021 18:45 - 19.08.2021 19:00","10216","10141"
"19.08.2021 19:00 - 19.08.2021 19:15","10080","10071"
"19.08.2021 19:15 - 19.08.2021 19:30","10029","9976"
"19.08.2021 19:30 - 19.08.2021 19:45","9986","10067"
"19.08.2021 19:45 - 19.08.2021 20:00","9950","10046"
"19.08.2021 20:00 - 19.08.2021 20:15","9929","9948"
"19.08.2021 20:15 - 19.08.2021 20:30","9860","9901"
"19.08.2021 20:30 - 19.08.2021 20:45","9810","9778"
"19.08.2021 20:45 - 19.08.2021 21:00","9751","9763"
"19.08.2021 21:00 - 19.08.2021 21:15","9752","9920"
"19.08.2021 21:15 - 19.08.2021 21:30","9743","9940"
"19.08.2021 21:30 - 19.08.2021 21:45","9766","9964"
"19.08.2021 21:45 - 19.08.2021 22:00","9755","9831"
"19.08.2021 22:00 - 19.08.2021 22:15","9719","9837"
"19.08.2021 22:15 - 19.08.2021 22:30","9699","9737"
"19.08.2021 22:30 - 19.08.2021 22:45","9644","9553"
"19.08.2021 22:45 - 19.08.2021 23:00","9493","9529"
"19.08.2021 23:00 - 19.08.2021 23:15","9384","9460"
"19.08.2021 23:15 - 19.08.2021 23:30","9241","9212"
"19.08.2021 23:30 - 19.08.2021 23:45","9120","9079"
"19.08.2021 23:45 - 20.08.2021 00:00","8975","8969"
"20.08.2021 00:00 - 20.08.2021 00:15","8765","8778"
"20.08.2021 00:15 - 20.08.2021 00:30","8615","8619"
"20.08.2021 00:30 - 20.08.2021 00:45","8512","8562"
"20.08.2021 00:45 - 20.08.2021 01:00","8400","8451"
"20.08.2021 01:00 - 20.08.2021 01:15","8338","8445"
"20.08.2021 01:15 - 20.08.2021 01:30","8239","8332"
"20.08.2021 01:30 - 20.08.2021 01:45","8169","8317"
"20.08.2021 01:45 - 20.08.2021 02:00","8111","8158"
"20.08.2021 02:00 - 20.08.2021 02:15","8084","8052"
"20.08.2021 02:15 - 20.08.2021 02:30","8032","8089"
"20.08.2021 02:30 - 20.08.2021 02:45","7993","8085"
"20.08.2021 02:45 - 20.08.2021 03:00","7950","7939"
"20.08.2021 03:00 - 20.08.2021 03:15","8020","7922"
"20.08.2021 03:15 - 20.08.2021 03:30","8012","7993"
"20.08.2021 03:30 - 20.08.2021 03:45","7986","7971"
"20.08.2021 03:45 - 20.08.2021 04:00","7963","7954"
"20.08.2021 04:00 - 20.08.2021 04:15","8023","8056"
"20.08.2021 04:15 - 20.08.2021 04:30","8038","8089"
"20.08.2021 04:30 - 20.08.2021 04:45","8070","8068"
"20.08.2021 04:45 - 20.08.2021 05:00","8123","8213"
"20.08.2021 05:00 - 20.08.2021 05:15","8203","8351"
"20.08.2021 05:15 - 20.08.2021 05:30","8273","8394"
"20.08.2021 05:30 - 20.08.2021 05:45","8371","8525"
"20.08.2021 05:45 - 20.08.2021 06:00","8486","8631"
"20.08.2021 06:00 - 20.08.2021 06:15","8827","8909"
"20.08.2021 06:15 - 20.08.2021 06:30","8942","9030"
"20.08.2021 06:30 - 20.08.2021 06:45","9066","9099"
"20.08.2021 06:45 - 20.08.2021 07:00","9249","9219"
"20.08.2021 07:00 - 20.08.2021 07:15","9436","9403"
"20.08.2021 07:15 - 20.08.2021 07:30","9586","9572"
"20.08.2021 07:30 - 20.08.2021 07:45","9773","9883"
"20.08.2021 07:45 - 20.08.2021 08:00","9890","9868"
"20.08.2021 08:00 - 20.08.2021 08:15","10017","10145"
"20.08.2021 08:15 - 20.08.2021 08:30","10098","10302"
"20.08.2021 08:30 - 20.08.2021 08:45","10201","10281"
"20.08.2021 08:45 - 20.08.2021 09:00","10286","10356"
"20.08.2021 09:00 - 20.08.2021 09:15","10284","10447"
"20.08.2021 09:15 - 20.08.2021 09:30","10338","10568"
"20.08.2021 09:30 - 20.08.2021 09:45","10398","10588"
"20.08.2021 09:45 - 20.08.2021 10:00","10405","10570"
"20.08.2021 10:00 - 20.08.2021 10:15","10381","10571"
"20.08.2021 10:15 - 20.08.2021 10:30","10382","10676"
"20.08.2021 10:30 - 20.08.2021 10:45","10438","10681"
"20.08.2021 10:45 - 20.08.2021 11:00","10451","10714"
"20.08.2021 11:00 - 20.08.2021 11:15","10449","10623"
"20.08.2021 11:15 - 20.08.2021 11:30","10493","10594"
"20.08.2021 11:30 - 20.08.2021 11:45","10549","10551"
"20.08.2021 11:45 - 20.08.2021 12:00","10576","10552"
"20.08.2021 12:00 - 20.08.2021 12:15","10406","10427"
"20.08.2021 12:15 - 20.08.2021 12:30","10336","10450"
"20.08.2021 12:30 - 20.08.2021 12:45","10323","10480"
"20.08.2021 12:45 - 20.08.2021 13:00","10283","10380"
"20.08.2021 13:00 - 20.08.2021 13:15","10287","10347"
"20.08.2021 13:15 - 20.08.2021 13:30","10291","10283"
"20.08.2021 13:30 - 20.08.2021 13:45","10251","10192"
"20.08.2021 13:45 - 20.08.2021 14:00","10190","10201"
"20.08.2021 14:00 - 20.08.2021 14:15","10065","10028"
"20.08.2021 14:15 - 20.08.2021 14:30","10009","10020"
"20.08.2021 14:30 - 20.08.2021 14:45","9987","9965"
"20.08.2021 14:45 - 20.08.2021 15:00","9969","10029"
"20.08.2021 15:00 - 20.08.2021 15:15","9894","10080"
"20.08.2021 15:15 - 20.08.2021 15:30","9839","10016"
"20.08.2021 15:30 - 20.08.2021 15:45","9812","9995"
"20.08.2021 15:45 - 20.08.2021 16:00","9783","9911"
"20.08.2021 16:00 - 20.08.2021 16:15","9805","9973"
"20.08.2021 16:15 - 20.08.2021 16:30","9798","10017"
"20.08.2021 16:30 - 20.08.2021 16:45","9827","9997"
"20.08.2021 16:45 - 20.08.2021 17:00","9872","10024"
"20.08.2021 17:00 - 20.08.2021 17:15","9837","9967"
"20.08.2021 17:15 - 20.08.2021 17:30","9902","9956"
"20.08.2021 17:30 - 20.08.2021 17:45","9979","9988"
"20.08.2021 17:45 - 20.08.2021 18:00","10042","10064"
"20.08.2021 18:00 - 20.08.2021 18:15","9966","10043"
"20.08.2021 18:15 - 20.08.2021 18:30","9983","10022"
"20.08.2021 18:30 - 20.08.2021 18:45","9961","10018"
"20.08.2021 18:45 - 20.08.2021 19:00","9933","9987"
"20.08.2021 19:00 - 20.08.2021 19:15","9916","9896"
"20.08.2021 19:15 - 20.08.2021 19:30","9837","9734"
"20.08.2021 19:30 - 20.08.2021 19:45","9805","9807"
"20.08.2021 19:45 - 20.08.2021 20:00","9768","9761"
"20.08.2021 20:00 - 20.08.2021 20:15","9744","9778"
"20.08.2021 20:15 - 20.08.2021 20:30","9679","9698"
"20.08.2021 20:30 - 20.08.2021 20:45","9636","9598"
"20.08.2021 20:45 - 20.08.2021 21:00","9566","9658"
"20.08.2021 21:00 - 20.08.2021 21:15","9484","9731"
"20.08.2021 21:15 - 20.08.2021 21:30","9492","9811"
"20.08.2021 21:30 - 20.08.2021 21:45","9494","9657"
"20.08.2021 21:45 - 20.08.2021 22:00","9479","9530"
"20.08.2021 22:00 - 20.08.2021 22:15","9557","9474"
"20.08.2021 22:15 - 20.08.2021 22:30","9527","9391"
"20.08.2021 22:30 - 20.08.2021 22:45","9474","9450"
"20.08.2021 22:45 - 20.08.2021 23:00","9332","9257"
"20.08.2021 23:00 - 20.08.2021 23:15","9294","9178"
"20.08.2021 23:15 - 20.08.2021 23:30","9155","9207"
"20.08.2021 23:30 - 20.08.2021 23:45","9008","9029"
"20.08.2021 23:45 - 21.08.2021 00:00","8869","8908"
"21.08.2021 00:00 - 21.08.2021 00:15","8681","8887"
"21.08.2021 00:15 - 21.08.2021 00:30","8537","8779"
"21.08.2021 00:30 - 21.08.2021 00:45","8442","8521"
"21.08.2021 00:45 - 21.08.2021 01:00","8329","8419"
"21.08.2021 01:00 - 21.08.2021 01:15","8235","8371"
"21.08.2021 01:15 - 21.08.2021 01:30","8131","8334"
"21.08.2021 01:30 - 21.08.2021 01:45","8067","8136"
"21.08.2021 01:45 - 21.08.2021 02:00","8001","8006"
"21.08.2021 02:00 - 21.08.2021 02:15","8037","7944"
"21.08.2021 02:15 - 21.08.2021 02:30","7977","7904"
"21.08.2021 02:30 - 21.08.2021 02:45","7887","7849"
"21.08.2021 02:45 - 21.08.2021 03:00","7847","7863"
"21.08.2021 03:00 - 21.08.2021 03:15","7834","7869"
"21.08.2021 03:15 - 21.08.2021 03:30","7776","7837"
"21.08.2021 03:30 - 21.08.2021 03:45","7770","7746"
"21.08.2021 03:45 - 21.08.2021 04:00","7728","7677"
"21.08.2021 04:00 - 21.08.2021 04:15","7675","7656"
"21.08.2021 04:15 - 21.08.2021 04:30","7689","7558"
"21.08.2021 04:30 - 21.08.2021 04:45","7660","7709"
"21.08.2021 04:45 - 21.08.2021 05:00","7691","7707"
"21.08.2021 05:00 - 21.08.2021 05:15","7546","7631"
"21.08.2021 05:15 - 21.08.2021 05:30","7547","7689"
"21.08.2021 05:30 - 21.08.2021 05:45","7593","7701"
"21.08.2021 05:45 - 21.08.2021 06:00","7578","7728"
"21.08.2021 06:00 - 21.08.2021 06:15","7705","7780"
"21.08.2021 06:15 - 21.08.2021 06:30","7679","7867"
"21.08.2021 06:30 - 21.08.2021 06:45","7771","7853"
"21.08.2021 06:45 - 21.08.2021 07:00","7841","7828"
"21.08.2021 07:00 - 21.08.2021 07:15","7972","7998"
"21.08.2021 07:15 - 21.08.2021 07:30","8053","8097"
"21.08.2021 07:30 - 21.08.2021 07:45","8130","8217"
"21.08.2021 07:45 - 21.08.2021 08:00","8239","8148"
"21.08.2021 08:00 - 21.08.2021 08:15","8399","8257"
"21.08.2021 08:15 - 21.08.2021 08:30","8483","8417"
"21.08.2021 08:30 - 21.08.2021 08:45","8637","8497"
"21.08.2021 08:45 - 21.08.2021 09:00","8687","8493"
"21.08.2021 09:00 - 21.08.2021 09:15","8827","8643"
"21.08.2021 09:15 - 21.08.2021 09:30","8910","8753"
"21.08.2021 09:30 - 21.08.2021 09:45","9053","8833"
"21.08.2021 09:45 - 21.08.2021 10:00","9118","8811"
"21.08.2021 10:00 - 21.08.2021 10:15","9209","8984"
"21.08.2021 10:15 - 21.08.2021 10:30","9181","8955"
"21.08.2021 10:30 - 21.08.2021 10:45","9158","8917"
"21.08.2021 10:45 - 21.08.2021 11:00","9204","8896"
"21.08.2021 11:00 - 21.08.2021 11:15","9234","8939"
"21.08.2021 11:15 - 21.08.2021 11:30","9233","9014"
"21.08.2021 11:30 - 21.08.2021 11:45","9307","8954"
"21.08.2021 11:45 - 21.08.2021 12:00","9355","8990"
"21.08.2021 12:00 - 21.08.2021 12:15","9326","8940"
"21.08.2021 12:15 - 21.08.2021 12:30","9211","8806"
"21.08.2021 12:30 - 21.08.2021 12:45","9148","8870"
"21.08.2021 12:45 - 21.08.2021 13:00","9137","8829"
"21.08.2021 13:00 - 21.08.2021 13:15","9160","8693"
"21.08.2021 13:15 - 21.08.2021 13:30","9107","8664"
"21.08.2021 13:30 - 21.08.2021 13:45","9140","8618"
"21.08.2021 13:45 - 21.08.2021 14:00","8923","8460"
"21.08.2021 14:00 - 21.08.2021 14:15","9057","8426"
"21.08.2021 14:15 - 21.08.2021 14:30","8946","8442"
"21.08.2021 14:30 - 21.08.2021 14:45","8907","8507"
"21.08.2021 14:45 - 21.08.2021 15:00","8910","8530"
"21.08.2021 15:00 - 21.08.2021 15:15","8871","8582"
"21.08.2021 15:15 - 21.08.2021 15:30","8925","8730"
"21.08.2021 15:30 - 21.08.2021 15:45","8886","8726"
"21.08.2021 15:45 - 21.08.2021 16:00","8858","8674"
"21.08.2021 16:00 - 21.08.2021 16:15","8751","8674"
"21.08.2021 16:15 - 21.08.2021 16:30","8920","8666"
"21.08.2021 16:30 - 21.08.2021 16:45","9022","8747"
"21.08.2021 16:45 - 21.08.2021 17:00","8963","8739"
"21.08.2021 17:00 - 21.08.2021 17:15","8872","8836"
"21.08.2021 17:15 - 21.08.2021 17:30","8944","8840"
"21.08.2021 17:30 - 21.08.2021 17:45","8988","9019"
"21.08.2021 17:45 - 21.08.2021 18:00","9067","9106"
"21.08.2021 18:00 - 21.08.2021 18:15","9086","9086"
"21.08.2021 18:15 - 21.08.2021 18:30","9053","9185"
"21.08.2021 18:30 - 21.08.2021 18:45","9043","9282"
"21.08.2021 18:45 - 21.08.2021 19:00","9000","9175"
"21.08.2021 19:00 - 21.08.2021 19:15","9014","9179"
"21.08.2021 19:15 - 21.08.2021 19:30","8953","9106"
"21.08.2021 19:30 - 21.08.2021 19:45","8929","9120"
"21.08.2021 19:45 - 21.08.2021 20:00","8942","9046"
"21.08.2021 20:00 - 21.08.2021 20:15","8831","9039"
"21.08.2021 20:15 - 21.08.2021 20:30","8822","9100"
"21.08.2021 20:30 - 21.08.2021 20:45","8832","9062"
"21.08.2021 20:45 - 21.08.2021 21:00","8748","8994"
"21.08.2021 21:00 - 21.08.2021 21:15","8694","9057"
"21.08.2021 21:15 - 21.08.2021 21:30","8782","8978"
"21.08.2021 21:30 - 21.08.2021 21:45","8885","9015"
"21.08.2021 21:45 - 21.08.2021 22:00","8821","8802"
"21.08.2021 22:00 - 21.08.2021 22:15","8822","8800"
