"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|BE","Actual Total Load [MW] - CTA|BE"
"02.11.2016 09:00 - 02.11.2016 09:15","11554","10892"
"02.11.2016 09:15 - 02.11.2016 09:30","11544","10988"
"02.11.2016 09:30 - 02.11.2016 09:45","11544","11050"
"02.11.2016 09:45 - 02.11.2016 10:00","11579","11085"
"02.11.2016 10:00 - 02.11.2016 10:15","11552","11039"
"02.11.2016 10:15 - 02.11.2016 10:30","11565","10993"
"02.11.2016 10:30 - 02.11.2016 10:45","11579","10995"
"02.11.2016 10:45 - 02.11.2016 11:00","11517","11007"
"02.11.2016 11:00 - 02.11.2016 11:15","11627","10993"
"02.11.2016 11:15 - 02.11.2016 11:30","11516","11024"
"02.11.2016 11:30 - 02.11.2016 11:45","11522","11167"
"02.11.2016 11:45 - 02.11.2016 12:00","11543","11157"
"02.11.2016 12:00 - 02.11.2016 12:15","11279","10957"
"02.11.2016 12:15 - 02.11.2016 12:30","11270","10839"
"02.11.2016 12:30 - 02.11.2016 12:45","11280","10830"
"02.11.2016 12:45 - 02.11.2016 13:00","11199","10820"
"02.11.2016 13:00 - 02.11.2016 13:15","11279","10773"
"02.11.2016 13:15 - 02.11.2016 13:30","11230","10778"
"02.11.2016 13:30 - 02.11.2016 13:45","11192","10824"
"02.11.2016 13:45 - 02.11.2016 14:00","11186","10800"
"02.11.2016 14:00 - 02.11.2016 14:15","11130","10821"
"02.11.2016 14:15 - 02.11.2016 14:30","11084","10784"
"02.11.2016 14:30 - 02.11.2016 14:45","11063","10812"
"02.11.2016 14:45 - 02.11.2016 15:00","11017","10782"
"02.11.2016 15:00 - 02.11.2016 15:15","11072","10806"
"02.11.2016 15:15 - 02.11.2016 15:30","11048","10765"
"02.11.2016 15:30 - 02.11.2016 15:45","11051","10827"
"02.11.2016 15:45 - 02.11.2016 16:00","11096","10837"
"02.11.2016 16:00 - 02.11.2016 16:15","10896","10846"
"02.11.2016 16:15 - 02.11.2016 16:30","10929","10903"
"02.11.2016 16:30 - 02.11.2016 16:45","11034","10884"
"02.11.2016 16:45 - 02.11.2016 17:00","11138","10937"
"02.11.2016 17:00 - 02.11.2016 17:15","10906","10967"
"02.11.2016 17:15 - 02.11.2016 17:30","11000","11347"
"02.11.2016 17:30 - 02.11.2016 17:45","11145","11745"
"02.11.2016 17:45 - 02.11.2016 18:00","11298","11967"
"02.11.2016 18:00 - 02.11.2016 18:15","11558","11875"
"02.11.2016 18:15 - 02.11.2016 18:30","11467","11894"
"02.11.2016 18:30 - 02.11.2016 18:45","11357","11819"
"02.11.2016 18:45 - 02.11.2016 19:00","11227","11724"
"02.11.2016 19:00 - 02.11.2016 19:15","11789","11532"
"02.11.2016 19:15 - 02.11.2016 19:30","11606","11387"
"02.11.2016 19:30 - 02.11.2016 19:45","11457","11364"
"02.11.2016 19:45 - 02.11.2016 20:00","11250","11150"
"02.11.2016 20:00 - 02.11.2016 20:15","11272","10954"
"02.11.2016 20:15 - 02.11.2016 20:30","11142","10849"
"02.11.2016 20:30 - 02.11.2016 20:45","10972","10735"
"02.11.2016 20:45 - 02.11.2016 21:00","10814","10641"
"02.11.2016 21:00 - 02.11.2016 21:15","10385","10451"
"02.11.2016 21:15 - 02.11.2016 21:30","10503","10208"
"02.11.2016 21:30 - 02.11.2016 21:45","10476","10154"
"02.11.2016 21:45 - 02.11.2016 22:00","10432","10087"
"02.11.2016 22:00 - 02.11.2016 22:15","10549","10241"
"02.11.2016 22:15 - 02.11.2016 22:30","10400","10322"
"02.11.2016 22:30 - 02.11.2016 22:45","10226","10277"
"02.11.2016 22:45 - 02.11.2016 23:00","10029","10265"
"02.11.2016 23:00 - 02.11.2016 23:15","10280","10318"
"02.11.2016 23:15 - 02.11.2016 23:30","10046","10156"
"02.11.2016 23:30 - 02.11.2016 23:45","9947","9908"
"02.11.2016 23:45 - 03.11.2016 00:00","9775","9711"
"03.11.2016 00:00 - 03.11.2016 00:15","9477","9618"
"03.11.2016 00:15 - 03.11.2016 00:30","9341","9448"
"03.11.2016 00:30 - 03.11.2016 00:45","9212","9347"
"03.11.2016 00:45 - 03.11.2016 01:00","9071","9029"
"03.11.2016 01:00 - 03.11.2016 01:15","8698","9017"
"03.11.2016 01:15 - 03.11.2016 01:30","8650","8837"
"03.11.2016 01:30 - 03.11.2016 01:45","8595","8724"
"03.11.2016 01:45 - 03.11.2016 02:00","8547","8609"
"03.11.2016 02:00 - 03.11.2016 02:15","8297","8632"
"03.11.2016 02:15 - 03.11.2016 02:30","8310","8601"
"03.11.2016 02:30 - 03.11.2016 02:45","8304","8536"
"03.11.2016 02:45 - 03.11.2016 03:00","8337","8495"
"03.11.2016 03:00 - 03.11.2016 03:15","8160","8479"
"03.11.2016 03:15 - 03.11.2016 03:30","8209","8485"
"03.11.2016 03:30 - 03.11.2016 03:45","8257","8451"
"03.11.2016 03:45 - 03.11.2016 04:00","8344","8497"
"03.11.2016 04:00 - 03.11.2016 04:15","8221","8589"
"03.11.2016 04:15 - 03.11.2016 04:30","8298","8621"
"03.11.2016 04:30 - 03.11.2016 04:45","8434","8713"
"03.11.2016 04:45 - 03.11.2016 05:00","8623","8768"
"03.11.2016 05:00 - 03.11.2016 05:15","8477","8986"
"03.11.2016 05:15 - 03.11.2016 05:30","8669","9047"
"03.11.2016 05:30 - 03.11.2016 05:45","8951","9244"
"03.11.2016 05:45 - 03.11.2016 06:00","9223","9431"
"03.11.2016 06:00 - 03.11.2016 06:15","9451","9823"
"03.11.2016 06:15 - 03.11.2016 06:30","9669","10063"
"03.11.2016 06:30 - 03.11.2016 06:45","9974","10337"
"03.11.2016 06:45 - 03.11.2016 07:00","10047","10488"
"03.11.2016 07:00 - 03.11.2016 07:15","10945","10722"
"03.11.2016 07:15 - 03.11.2016 07:30","10867","10896"
"03.11.2016 07:30 - 03.11.2016 07:45","10906","11015"
"03.11.2016 07:45 - 03.11.2016 08:00","10891","11072"
"03.11.2016 08:00 - 03.11.2016 08:15","11188","11201"
"03.11.2016 08:15 - 03.11.2016 08:30","11199","11236"
"03.11.2016 08:30 - 03.11.2016 08:45","11252","11392"
"03.11.2016 08:45 - 03.11.2016 09:00","11272","11450"
"03.11.2016 09:00 - 03.11.2016 09:15","11337","11595"
"03.11.2016 09:15 - 03.11.2016 09:30","11327","11615"
"03.11.2016 09:30 - 03.11.2016 09:45","11328","11699"
"03.11.2016 09:45 - 03.11.2016 10:00","11362","11727"
"03.11.2016 10:00 - 03.11.2016 10:15","11380","11701"
"03.11.2016 10:15 - 03.11.2016 10:30","11389","11624"
"03.11.2016 10:30 - 03.11.2016 10:45","11402","11586"
"03.11.2016 10:45 - 03.11.2016 11:00","11337","11624"
"03.11.2016 11:00 - 03.11.2016 11:15","11532","11646"
"03.11.2016 11:15 - 03.11.2016 11:30","11424","11635"
"03.11.2016 11:30 - 03.11.2016 11:45","11431","11646"
"03.11.2016 11:45 - 03.11.2016 12:00","11459","11672"
"03.11.2016 12:00 - 03.11.2016 12:15","11190","11532"
"03.11.2016 12:15 - 03.11.2016 12:30","11183","11383"
"03.11.2016 12:30 - 03.11.2016 12:45","11188","11374"
"03.11.2016 12:45 - 03.11.2016 13:00","11100","11446"
"03.11.2016 13:00 - 03.11.2016 13:15","11173","11480"
"03.11.2016 13:15 - 03.11.2016 13:30","11124","11436"
"03.11.2016 13:30 - 03.11.2016 13:45","11082","11336"
"03.11.2016 13:45 - 03.11.2016 14:00","11073","11322"
"03.11.2016 14:00 - 03.11.2016 14:15","10983","11400"
"03.11.2016 14:15 - 03.11.2016 14:30","10938","11348"
"03.11.2016 14:30 - 03.11.2016 14:45","10917","11338"
"03.11.2016 14:45 - 03.11.2016 15:00","10878","11306"
"03.11.2016 15:00 - 03.11.2016 15:15","10844","11351"
"03.11.2016 15:15 - 03.11.2016 15:30","10816","11283"
"03.11.2016 15:30 - 03.11.2016 15:45","10815","11316"
"03.11.2016 15:45 - 03.11.2016 16:00","10856","11290"
"03.11.2016 16:00 - 03.11.2016 16:15","10671","11258"
"03.11.2016 16:15 - 03.11.2016 16:30","10696","11254"
"03.11.2016 16:30 - 03.11.2016 16:45","10794","11249"
"03.11.2016 16:45 - 03.11.2016 17:00","10898","11350"
"03.11.2016 17:00 - 03.11.2016 17:15","10752","11445"
"03.11.2016 17:15 - 03.11.2016 17:30","10854","11703"
"03.11.2016 17:30 - 03.11.2016 17:45","11001","12096"
"03.11.2016 17:45 - 03.11.2016 18:00","11155","12212"
"03.11.2016 18:00 - 03.11.2016 18:15","11398","12178"
"03.11.2016 18:15 - 03.11.2016 18:30","11299","12171"
"03.11.2016 18:30 - 03.11.2016 18:45","11183","12032"
"03.11.2016 18:45 - 03.11.2016 19:00","11054","11967"
"03.11.2016 19:00 - 03.11.2016 19:15","11608","11885"
"03.11.2016 19:15 - 03.11.2016 19:30","11435","11625"
"03.11.2016 19:30 - 03.11.2016 19:45","11300","11534"
"03.11.2016 19:45 - 03.11.2016 20:00","11094","11394"
"03.11.2016 20:00 - 03.11.2016 20:15","11100","11144"
"03.11.2016 20:15 - 03.11.2016 20:30","10977","10979"
"03.11.2016 20:30 - 03.11.2016 20:45","10812","10925"
"03.11.2016 20:45 - 03.11.2016 21:00","10663","10811"
"03.11.2016 21:00 - 03.11.2016 21:15","10182","10647"
"03.11.2016 21:15 - 03.11.2016 21:30","10300","10515"
"03.11.2016 21:30 - 03.11.2016 21:45","10272","10361"
"03.11.2016 21:45 - 03.11.2016 22:00","10242","10179"
"03.11.2016 22:00 - 03.11.2016 22:15","10363","10319"
"03.11.2016 22:15 - 03.11.2016 22:30","10220","10516"
"03.11.2016 22:30 - 03.11.2016 22:45","10055","10598"
"03.11.2016 22:45 - 03.11.2016 23:00","9852","10550"
"03.11.2016 23:00 - 03.11.2016 23:15","10104","10609"
"03.11.2016 23:15 - 03.11.2016 23:30","9886","10499"
"03.11.2016 23:30 - 03.11.2016 23:45","9782","10253"
"03.11.2016 23:45 - 04.11.2016 00:00","9599","10141"
"04.11.2016 00:00 - 04.11.2016 00:15","9339","9892"
"04.11.2016 00:15 - 04.11.2016 00:30","9217","9772"
"04.11.2016 00:30 - 04.11.2016 00:45","9089","9525"
"04.11.2016 00:45 - 04.11.2016 01:00","8928","9337"
"04.11.2016 01:00 - 04.11.2016 01:15","8786","9266"
"04.11.2016 01:15 - 04.11.2016 01:30","8716","9207"
"04.11.2016 01:30 - 04.11.2016 01:45","8628","9135"
"04.11.2016 01:45 - 04.11.2016 02:00","8559","8987"
"04.11.2016 02:00 - 04.11.2016 02:15","8436","8880"
"04.11.2016 02:15 - 04.11.2016 02:30","8428","8791"
"04.11.2016 02:30 - 04.11.2016 02:45","8415","8723"
"04.11.2016 02:45 - 04.11.2016 03:00","8421","8669"
"04.11.2016 03:00 - 04.11.2016 03:15","8219","8713"
"04.11.2016 03:15 - 04.11.2016 03:30","8265","8681"
"04.11.2016 03:30 - 04.11.2016 03:45","8300","8693"
"04.11.2016 03:45 - 04.11.2016 04:00","8385","8766"
"04.11.2016 04:00 - 04.11.2016 04:15","8143","8816"
"04.11.2016 04:15 - 04.11.2016 04:30","8227","8817"
"04.11.2016 04:30 - 04.11.2016 04:45","8353","8757"
"04.11.2016 04:45 - 04.11.2016 05:00","8536","8862"
"04.11.2016 05:00 - 04.11.2016 05:15","8296","9037"
"04.11.2016 05:15 - 04.11.2016 05:30","8468","9226"
"04.11.2016 05:30 - 04.11.2016 05:45","8742","9290"
"04.11.2016 05:45 - 04.11.2016 06:00","8984","9478"
"04.11.2016 06:00 - 04.11.2016 06:15","9135","9745"
"04.11.2016 06:15 - 04.11.2016 06:30","9329","10080"
"04.11.2016 06:30 - 04.11.2016 06:45","9644","10340"
"04.11.2016 06:45 - 04.11.2016 07:00","9725","10455"
"04.11.2016 07:00 - 04.11.2016 07:15","10571","10690"
"04.11.2016 07:15 - 04.11.2016 07:30","10550","10952"
"04.11.2016 07:30 - 04.11.2016 07:45","10567","11009"
"04.11.2016 07:45 - 04.11.2016 08:00","10586","11111"
"04.11.2016 08:00 - 04.11.2016 08:15","10872","11255"
"04.11.2016 08:15 - 04.11.2016 08:30","10895","11387"
"04.11.2016 08:30 - 04.11.2016 08:45","10941","11567"
"04.11.2016 08:45 - 04.11.2016 09:00","10963","11567"
"04.11.2016 09:00 - 04.11.2016 09:15","11053","11638"
"04.11.2016 09:15 - 04.11.2016 09:30","11059","11730"
"04.11.2016 09:30 - 04.11.2016 09:45","11080","11818"
"04.11.2016 09:45 - 04.11.2016 10:00","11119","11738"
"04.11.2016 10:00 - 04.11.2016 10:15","11121","11724"
"04.11.2016 10:15 - 04.11.2016 10:30","11118","11683"
"04.11.2016 10:30 - 04.11.2016 10:45","11124","11608"
"04.11.2016 10:45 - 04.11.2016 11:00","11072","11657"
"04.11.2016 11:00 - 04.11.2016 11:15","11197","11745"
"04.11.2016 11:15 - 04.11.2016 11:30","11142","11773"
"04.11.2016 11:30 - 04.11.2016 11:45","11174","11891"
"04.11.2016 11:45 - 04.11.2016 12:00","11199","11951"
"04.11.2016 12:00 - 04.11.2016 12:15","11005","11883"
"04.11.2016 12:15 - 04.11.2016 12:30","10968","11697"
"04.11.2016 12:30 - 04.11.2016 12:45","10958","11676"
"04.11.2016 12:45 - 04.11.2016 13:00","10888","11661"
"04.11.2016 13:00 - 04.11.2016 13:15","10985","11713"
"04.11.2016 13:15 - 04.11.2016 13:30","10926","11700"
"04.11.2016 13:30 - 04.11.2016 13:45","10902","11590"
"04.11.2016 13:45 - 04.11.2016 14:00","10891","11591"
"04.11.2016 14:00 - 04.11.2016 14:15","10830","11524"
"04.11.2016 14:15 - 04.11.2016 14:30","10774","11532"
"04.11.2016 14:30 - 04.11.2016 14:45","10758","11505"
"04.11.2016 14:45 - 04.11.2016 15:00","10719","11487"
"04.11.2016 15:00 - 04.11.2016 15:15","10612","11485"
"04.11.2016 15:15 - 04.11.2016 15:30","10592","11420"
"04.11.2016 15:30 - 04.11.2016 15:45","10590","11462"
"04.11.2016 15:45 - 04.11.2016 16:00","10618","11438"
"04.11.2016 16:00 - 04.11.2016 16:15","10509","11393"
"04.11.2016 16:15 - 04.11.2016 16:30","10537","11359"
"04.11.2016 16:30 - 04.11.2016 16:45","10622","11386"
"04.11.2016 16:45 - 04.11.2016 17:00","10713","11397"
"04.11.2016 17:00 - 04.11.2016 17:15","10462","11490"
"04.11.2016 17:15 - 04.11.2016 17:30","10597","11738"
"04.11.2016 17:30 - 04.11.2016 17:45","10777","12025"
"04.11.2016 17:45 - 04.11.2016 18:00","10954","12095"
"04.11.2016 18:00 - 04.11.2016 18:15","11052","11893"
"04.11.2016 18:15 - 04.11.2016 18:30","10974","11924"
"04.11.2016 18:30 - 04.11.2016 18:45","10893","11845"
"04.11.2016 18:45 - 04.11.2016 19:00","10781","11712"
"04.11.2016 19:00 - 04.11.2016 19:15","11179","11596"
"04.11.2016 19:15 - 04.11.2016 19:30","11025","11355"
"04.11.2016 19:30 - 04.11.2016 19:45","10915","11245"
"04.11.2016 19:45 - 04.11.2016 20:00","10695","11099"
"04.11.2016 20:00 - 04.11.2016 20:15","10683","10996"
"04.11.2016 20:15 - 04.11.2016 20:30","10564","10782"
"04.11.2016 20:30 - 04.11.2016 20:45","10422","10636"
"04.11.2016 20:45 - 04.11.2016 21:00","10290","10548"
"04.11.2016 21:00 - 04.11.2016 21:15","9951","10374"
"04.11.2016 21:15 - 04.11.2016 21:30","10000","10335"
"04.11.2016 21:30 - 04.11.2016 21:45","9968","10173"
"04.11.2016 21:45 - 04.11.2016 22:00","9936","10109"
"04.11.2016 22:00 - 04.11.2016 22:15","10117","10153"
"04.11.2016 22:15 - 04.11.2016 22:30","10017","10282"
"04.11.2016 22:30 - 04.11.2016 22:45","9881","10311"
"04.11.2016 22:45 - 04.11.2016 23:00","9726","10301"
"04.11.2016 23:00 - 04.11.2016 23:15","10036","10440"
"04.11.2016 23:15 - 04.11.2016 23:30","9845","10248"
"04.11.2016 23:30 - 04.11.2016 23:45","9718","10053"
"04.11.2016 23:45 - 05.11.2016 00:00","9525","10001"
"05.11.2016 00:00 - 05.11.2016 00:15","9576","9680"
"05.11.2016 00:15 - 05.11.2016 00:30","9451","9512"
"05.11.2016 00:30 - 05.11.2016 00:45","9313","9244"
"05.11.2016 00:45 - 05.11.2016 01:00","9138","9158"
"05.11.2016 01:00 - 05.11.2016 01:15","8767","9060"
"05.11.2016 01:15 - 05.11.2016 01:30","8666","8947"
"05.11.2016 01:30 - 05.11.2016 01:45","8631","8894"
"05.11.2016 01:45 - 05.11.2016 02:00","8590","8736"
"05.11.2016 02:00 - 05.11.2016 02:15","8264","8645"
"05.11.2016 02:15 - 05.11.2016 02:30","8286","8599"
"05.11.2016 02:30 - 05.11.2016 02:45","8266","8412"
"05.11.2016 02:45 - 05.11.2016 03:00","8170","8307"
"05.11.2016 03:00 - 05.11.2016 03:15","8029","8204"
"05.11.2016 03:15 - 05.11.2016 03:30","8056","8200"
"05.11.2016 03:30 - 05.11.2016 03:45","8008","8182"
"05.11.2016 03:45 - 05.11.2016 04:00","8051","8218"
"05.11.2016 04:00 - 05.11.2016 04:15","7898","8271"
"05.11.2016 04:15 - 05.11.2016 04:30","7909","8270"
"05.11.2016 04:30 - 05.11.2016 04:45","7956","8255"
"05.11.2016 04:45 - 05.11.2016 05:00","8004","8285"
"05.11.2016 05:00 - 05.11.2016 05:15","7746","8272"
"05.11.2016 05:15 - 05.11.2016 05:30","7813","8436"
"05.11.2016 05:30 - 05.11.2016 05:45","7912","8469"
"05.11.2016 05:45 - 05.11.2016 06:00","7989","8461"
"05.11.2016 06:00 - 05.11.2016 06:15","7719","8600"
"05.11.2016 06:15 - 05.11.2016 06:30","7818","8740"
"05.11.2016 06:30 - 05.11.2016 06:45","8009","8875"
"05.11.2016 06:45 - 05.11.2016 07:00","8101","8970"
"05.11.2016 07:00 - 05.11.2016 07:15","8159","8959"
"05.11.2016 07:15 - 05.11.2016 07:30","8266","9127"
"05.11.2016 07:30 - 05.11.2016 07:45","8334","9222"
"05.11.2016 07:45 - 05.11.2016 08:00","8476","9215"
"05.11.2016 08:00 - 05.11.2016 08:15","8827","9388"
"05.11.2016 08:15 - 05.11.2016 08:30","8907","9450"
"05.11.2016 08:30 - 05.11.2016 08:45","8998","9617"
"05.11.2016 08:45 - 05.11.2016 09:00","9005","9761"
"05.11.2016 09:00 - 05.11.2016 09:15","9440","9946"
"05.11.2016 09:15 - 05.11.2016 09:30","9458","10071"
"05.11.2016 09:30 - 05.11.2016 09:45","9467","10163"
"05.11.2016 09:45 - 05.11.2016 10:00","9487","10234"
"05.11.2016 10:00 - 05.11.2016 10:15","9688","10267"
"05.11.2016 10:15 - 05.11.2016 10:30","9715","10322"
"05.11.2016 10:30 - 05.11.2016 10:45","9729","10393"
"05.11.2016 10:45 - 05.11.2016 11:00","9787","10330"
"05.11.2016 11:00 - 05.11.2016 11:15","9941","10400"
"05.11.2016 11:15 - 05.11.2016 11:30","9914","10489"
"05.11.2016 11:30 - 05.11.2016 11:45","9865","10542"
"05.11.2016 11:45 - 05.11.2016 12:00","9790","10689"
"05.11.2016 12:00 - 05.11.2016 12:15","9955","10490"
"05.11.2016 12:15 - 05.11.2016 12:30","9892","10393"
"05.11.2016 12:30 - 05.11.2016 12:45","9827","10313"
"05.11.2016 12:45 - 05.11.2016 13:00","9721","10175"
"05.11.2016 13:00 - 05.11.2016 13:15","9691","10101"
"05.11.2016 13:15 - 05.11.2016 13:30","9693","10004"
"05.11.2016 13:30 - 05.11.2016 13:45","9576","9970"
"05.11.2016 13:45 - 05.11.2016 14:00","9547","9989"
"05.11.2016 14:00 - 05.11.2016 14:15","9439","9920"
"05.11.2016 14:15 - 05.11.2016 14:30","9406","9857"
"05.11.2016 14:30 - 05.11.2016 14:45","9392","9861"
"05.11.2016 14:45 - 05.11.2016 15:00","9365","9813"
"05.11.2016 15:00 - 05.11.2016 15:15","9254","9899"
"05.11.2016 15:15 - 05.11.2016 15:30","9252","9997"
"05.11.2016 15:30 - 05.11.2016 15:45","9255","10048"
"05.11.2016 15:45 - 05.11.2016 16:00","9261","10010"
"05.11.2016 16:00 - 05.11.2016 16:15","9174","9981"
"05.11.2016 16:15 - 05.11.2016 16:30","9220","9996"
"05.11.2016 16:30 - 05.11.2016 16:45","9318","10002"
"05.11.2016 16:45 - 05.11.2016 17:00","9411","10127"
"05.11.2016 17:00 - 05.11.2016 17:15","9218","10300"
"05.11.2016 17:15 - 05.11.2016 17:30","9342","10566"
"05.11.2016 17:30 - 05.11.2016 17:45","9452","10901"
"05.11.2016 17:45 - 05.11.2016 18:00","9670","10964"
"05.11.2016 18:00 - 05.11.2016 18:15","9976","10928"
"05.11.2016 18:15 - 05.11.2016 18:30","9967","10996"
"05.11.2016 18:30 - 05.11.2016 18:45","9950","10859"
"05.11.2016 18:45 - 05.11.2016 19:00","9853","10774"
"05.11.2016 19:00 - 05.11.2016 19:15","10502","10696"
"05.11.2016 19:15 - 05.11.2016 19:30","10340","10552"
"05.11.2016 19:30 - 05.11.2016 19:45","10213","10347"
"05.11.2016 19:45 - 05.11.2016 20:00","10086","10246"
"05.11.2016 20:00 - 05.11.2016 20:15","10005","10166"
"05.11.2016 20:15 - 05.11.2016 20:30","9969","10033"
"05.11.2016 20:30 - 05.11.2016 20:45","9761","9914"
"05.11.2016 20:45 - 05.11.2016 21:00","9713","9850"
"05.11.2016 21:00 - 05.11.2016 21:15","9314","9678"
"05.11.2016 21:15 - 05.11.2016 21:30","9434","9638"
"05.11.2016 21:30 - 05.11.2016 21:45","9421","9582"
"05.11.2016 21:45 - 05.11.2016 22:00","9380","9464"
"05.11.2016 22:00 - 05.11.2016 22:15","9461","9549"
"05.11.2016 22:15 - 05.11.2016 22:30","9365","9683"
"05.11.2016 22:30 - 05.11.2016 22:45","9173","9667"
"05.11.2016 22:45 - 05.11.2016 23:00","9026","9573"
"05.11.2016 23:00 - 05.11.2016 23:15","9424","9671"
"05.11.2016 23:15 - 05.11.2016 23:30","9271","9649"
"05.11.2016 23:30 - 05.11.2016 23:45","9188","9435"
"05.11.2016 23:45 - 06.11.2016 00:00","9036","9347"
"06.11.2016 00:00 - 06.11.2016 00:15","9186","9176"
"06.11.2016 00:15 - 06.11.2016 00:30","9063","9135"
"06.11.2016 00:30 - 06.11.2016 00:45","8933","8943"
"06.11.2016 00:45 - 06.11.2016 01:00","8779","8765"
"06.11.2016 01:00 - 06.11.2016 01:15","8581","8712"
"06.11.2016 01:15 - 06.11.2016 01:30","8529","8566"
"06.11.2016 01:30 - 06.11.2016 01:45","8482","8490"
"06.11.2016 01:45 - 06.11.2016 02:00","8395","8283"
"06.11.2016 02:00 - 06.11.2016 02:15","8190","8228"
"06.11.2016 02:15 - 06.11.2016 02:30","8119","8212"
"06.11.2016 02:30 - 06.11.2016 02:45","8107","8162"
"06.11.2016 02:45 - 06.11.2016 03:00","8107","8130"
"06.11.2016 03:00 - 06.11.2016 03:15","7855","8009"
"06.11.2016 03:15 - 06.11.2016 03:30","7839","8047"
"06.11.2016 03:30 - 06.11.2016 03:45","7846","7972"
"06.11.2016 03:45 - 06.11.2016 04:00","7846","7982"
"06.11.2016 04:00 - 06.11.2016 04:15","7734","7979"
"06.11.2016 04:15 - 06.11.2016 04:30","7729","7878"
"06.11.2016 04:30 - 06.11.2016 04:45","7742","7856"
"06.11.2016 04:45 - 06.11.2016 05:00","7752","7870"
"06.11.2016 05:00 - 06.11.2016 05:15","7738","7846"
"06.11.2016 05:15 - 06.11.2016 05:30","7773","7978"
"06.11.2016 05:30 - 06.11.2016 05:45","7855","7908"
"06.11.2016 05:45 - 06.11.2016 06:00","7847","7852"
"06.11.2016 06:00 - 06.11.2016 06:15","7727","8069"
"06.11.2016 06:15 - 06.11.2016 06:30","7804","8183"
"06.11.2016 06:30 - 06.11.2016 06:45","7868","8229"
"06.11.2016 06:45 - 06.11.2016 07:00","7925","8243"
"06.11.2016 07:00 - 06.11.2016 07:15","7928","8250"
"06.11.2016 07:15 - 06.11.2016 07:30","8003","8309"
"06.11.2016 07:30 - 06.11.2016 07:45","8069","8250"
"06.11.2016 07:45 - 06.11.2016 08:00","8189","8363"
"06.11.2016 08:00 - 06.11.2016 08:15","8334","8460"
"06.11.2016 08:15 - 06.11.2016 08:30","8402","8652"
"06.11.2016 08:30 - 06.11.2016 08:45","8491","8655"
"06.11.2016 08:45 - 06.11.2016 09:00","8527","8818"
"06.11.2016 09:00 - 06.11.2016 09:15","8880","9090"
"06.11.2016 09:15 - 06.11.2016 09:30","8965","9168"
"06.11.2016 09:30 - 06.11.2016 09:45","9012","9257"
"06.11.2016 09:45 - 06.11.2016 10:00","9050","9327"
"06.11.2016 10:00 - 06.11.2016 10:15","9320","9415"
"06.11.2016 10:15 - 06.11.2016 10:30","9321","9514"
"06.11.2016 10:30 - 06.11.2016 10:45","9333","9625"
"06.11.2016 10:45 - 06.11.2016 11:00","9377","9667"
"06.11.2016 11:00 - 06.11.2016 11:15","9504","9691"
"06.11.2016 11:15 - 06.11.2016 11:30","9508","9765"
"06.11.2016 11:30 - 06.11.2016 11:45","9489","9836"
"06.11.2016 11:45 - 06.11.2016 12:00","9390","9939"
"06.11.2016 12:00 - 06.11.2016 12:15","9693","10025"
"06.11.2016 12:15 - 06.11.2016 12:30","9676","10057"
"06.11.2016 12:30 - 06.11.2016 12:45","9650","10027"
"06.11.2016 12:45 - 06.11.2016 13:00","9519","9892"
"06.11.2016 13:00 - 06.11.2016 13:15","9551","9779"
"06.11.2016 13:15 - 06.11.2016 13:30","9486","9731"
"06.11.2016 13:30 - 06.11.2016 13:45","9423","9815"
"06.11.2016 13:45 - 06.11.2016 14:00","9314","9795"
"06.11.2016 14:00 - 06.11.2016 14:15","9180","9752"
"06.11.2016 14:15 - 06.11.2016 14:30","9157","9632"
"06.11.2016 14:30 - 06.11.2016 14:45","9081","9680"
"06.11.2016 14:45 - 06.11.2016 15:00","9064","9665"
"06.11.2016 15:00 - 06.11.2016 15:15","8893","9578"
"06.11.2016 15:15 - 06.11.2016 15:30","8863","9539"
"06.11.2016 15:30 - 06.11.2016 15:45","8883","9591"
"06.11.2016 15:45 - 06.11.2016 16:00","8927","9632"
"06.11.2016 16:00 - 06.11.2016 16:15","8780","9597"
"06.11.2016 16:15 - 06.11.2016 16:30","8854","9696"
"06.11.2016 16:30 - 06.11.2016 16:45","8927","9691"
"06.11.2016 16:45 - 06.11.2016 17:00","9053","9903"
"06.11.2016 17:00 - 06.11.2016 17:15","8911","9979"
"06.11.2016 17:15 - 06.11.2016 17:30","9038","10275"
"06.11.2016 17:30 - 06.11.2016 17:45","9223","10560"
"06.11.2016 17:45 - 06.11.2016 18:00","9344","10615"
