"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Belgium (BE)","22.07.2016 21:00 - 22.07.2016 22:00 (CET)","134","n/e","n/e","1897","0","0","n/e","n/e","n/e","","0","13","n/e","n/e","4835","279","n/e","20","199","42","219"
"Belgium (BE)","22.07.2016 22:00 - 22.07.2016 23:00 (CET)","137","n/e","n/e","1928","0","0","n/e","n/e","n/e","12","0","13","n/e","n/e","4836","285","n/e","0","200","46","194"
"Belgium (BE)","22.07.2016 23:00 - 23.07.2016 00:00 (CET)","137","n/e","n/e","1851","0","0","n/e","n/e","n/e","224","","16","n/e","n/e","4838","317","n/e","0","203","38","183"
"Belgium (BE)","23.07.2016 00:00 - 23.07.2016 01:00 (CET)","134","n/e","n/e","1684","0","0","n/e","n/e","n/e","0","0","16","n/e","n/e","4808","290","n/e","0","204","24","176"
"Belgium (BE)","23.07.2016 01:00 - 23.07.2016 02:00 (CET)","135","n/e","n/e","1581","0","0","n/e","n/e","n/e","","0","21","n/e","n/e","4845","282","n/e","0","204","23","176"
"Belgium (BE)","23.07.2016 02:00 - 23.07.2016 03:00 (CET)","135","n/e","n/e","1574","0","0","n/e","n/e","n/e","","3","22","n/e","n/e","4850","279","n/e","0","204","27","88"
"Belgium (BE)","23.07.2016 03:00 - 23.07.2016 04:00 (CET)","141","n/e","n/e","1536","0","0","n/e","n/e","n/e","","239","22","n/e","n/e","4850","278","n/e","0","207","6","71"
"Belgium (BE)","23.07.2016 04:00 - 23.07.2016 05:00 (CET)","138","n/e","n/e","1539","0","0","n/e","n/e","n/e","","686","24","n/e","n/e","4848","275","n/e","0","206","27","74"
"Belgium (BE)","23.07.2016 05:00 - 23.07.2016 06:00 (CET)","140","n/e","n/e","1602","0","0","n/e","n/e","n/e","","715","26","n/e","n/e","4851","273","n/e","0","207","49","115"
"Belgium (BE)","23.07.2016 06:00 - 23.07.2016 07:00 (CET)","139","n/e","n/e","1552","0","0","n/e","n/e","n/e","","103","28","n/e","n/e","4851","300","n/e","17","206","40","120"
"Belgium (BE)","23.07.2016 07:00 - 23.07.2016 08:00 (CET)","141","n/e","n/e","1602","0","0","n/e","n/e","n/e","","1","28","n/e","n/e","4848","393","n/e","101","206","50","78"
"Belgium (BE)","23.07.2016 08:00 - 23.07.2016 09:00 (CET)","142","n/e","n/e","1618","0","0","n/e","n/e","n/e","","0","28","n/e","n/e","4845","499","n/e","239","207","50","45"
"Belgium (BE)","23.07.2016 09:00 - 23.07.2016 10:00 (CET)","140","n/e","n/e","1642","0","0","n/e","n/e","n/e","12","0","30","n/e","n/e","4842","557","n/e","391","206","18","42"
"Belgium (BE)","23.07.2016 10:00 - 23.07.2016 11:00 (CET)","141","n/e","n/e","1751","0","0","n/e","n/e","n/e","256","","30","n/e","n/e","4838","574","n/e","578","203","3","39"
"Belgium (BE)","23.07.2016 11:00 - 23.07.2016 12:00 (CET)","142","n/e","n/e","1708","0","0","n/e","n/e","n/e","273","","29","n/e","n/e","4835","580","n/e","719","200","","51"
"Belgium (BE)","23.07.2016 12:00 - 23.07.2016 13:00 (CET)","145","n/e","n/e","1712","0","0","n/e","n/e","n/e","358","","28","n/e","n/e","4833","603","n/e","875","202","","55"
"Belgium (BE)","23.07.2016 13:00 - 23.07.2016 14:00 (CET)","145","n/e","n/e","1606","0","0","n/e","n/e","n/e","135","","30","n/e","n/e","4832","575","n/e","1045","199","1","50"
"Belgium (BE)","23.07.2016 14:00 - 23.07.2016 15:00 (CET)","149","n/e","n/e","1498","0","0","n/e","n/e","n/e","1","0","32","n/e","n/e","4832","558","n/e","1094","199","7","63"
"Belgium (BE)","23.07.2016 15:00 - 23.07.2016 16:00 (CET)","148","n/e","n/e","1499","0","0","n/e","n/e","n/e","","58","32","n/e","n/e","4837","499","n/e","1093","201","4","105"
"Belgium (BE)","23.07.2016 16:00 - 23.07.2016 17:00 (CET)","146","n/e","n/e","1495","0","0","n/e","n/e","n/e","","112","30","n/e","n/e","4840","463","n/e","968","202","1","126"
"Belgium (BE)","23.07.2016 17:00 - 23.07.2016 18:00 (CET)","148","n/e","n/e","1530","0","0","n/e","n/e","n/e","","61","30","n/e","n/e","4843","436","n/e","802","203","","108"
"Belgium (BE)","23.07.2016 18:00 - 23.07.2016 19:00 (CET)","148","n/e","n/e","1552","0","0","n/e","n/e","n/e","43","0","32","n/e","n/e","4843","410","n/e","544","202","","103"
"Belgium (BE)","23.07.2016 19:00 - 23.07.2016 20:00 (CET)","151","n/e","n/e","1521","0","0","n/e","n/e","n/e","1","0","35","n/e","n/e","4849","408","n/e","303","204","","102"
"Belgium (BE)","23.07.2016 20:00 - 23.07.2016 21:00 (CET)","149","n/e","n/e","1548","0","0","n/e","n/e","n/e","","0","36","n/e","n/e","4851","315","n/e","129","199","","91"
"Belgium (BE)","23.07.2016 21:00 - 23.07.2016 22:00 (CET)","150","n/e","n/e","1523","0","0","n/e","n/e","n/e","22","0","39","n/e","n/e","4852","316","n/e","14","197","","82"
"Belgium (BE)","23.07.2016 22:00 - 23.07.2016 23:00 (CET)","149","n/e","n/e","1641","0","0","n/e","n/e","n/e","225","","40","n/e","n/e","4854","320","n/e","0","195","","94"
"Belgium (BE)","23.07.2016 23:00 - 24.07.2016 00:00 (CET)","142","n/e","n/e","1634","0","0","n/e","n/e","n/e","213","","41","n/e","n/e","4854","301","n/e","0","195","","93"
"Belgium (BE)","24.07.2016 00:00 - 24.07.2016 01:00 (CET)","145","n/e","n/e","1557","0","0","n/e","n/e","n/e","29","0","40","n/e","n/e","4853","267","n/e","0","193","","110"
"Belgium (BE)","24.07.2016 01:00 - 24.07.2016 02:00 (CET)","146","n/e","n/e","1516","0","0","n/e","n/e","n/e","","51","39","n/e","n/e","4856","264","n/e","0","190","","118"
"Belgium (BE)","24.07.2016 02:00 - 24.07.2016 03:00 (CET)","147","n/e","n/e","1609","0","0","n/e","n/e","n/e","","160","39","n/e","n/e","4859","263","n/e","0","191","","105"
"Belgium (BE)","24.07.2016 03:00 - 24.07.2016 04:00 (CET)","145","n/e","n/e","1578","0","0","n/e","n/e","n/e","","153","39","n/e","n/e","4863","271","n/e","0","186","0","95"
"Belgium (BE)","24.07.2016 04:00 - 24.07.2016 05:00 (CET)","147","n/e","n/e","1572","0","0","n/e","n/e","n/e","","233","34","n/e","n/e","4863","262","n/e","0","186","12","88"
"Belgium (BE)","24.07.2016 05:00 - 24.07.2016 06:00 (CET)","145","n/e","n/e","1569","0","0","n/e","n/e","n/e","","232","34","n/e","n/e","4865","268","n/e","0","188","3","86"
"Belgium (BE)","24.07.2016 06:00 - 24.07.2016 07:00 (CET)","149","n/e","n/e","1520","0","0","n/e","n/e","n/e","","322","34","n/e","n/e","4867","285","n/e","23","186","18","90"
"Belgium (BE)","24.07.2016 07:00 - 24.07.2016 08:00 (CET)","145","n/e","n/e","1495","0","0","n/e","n/e","n/e","","345","34","n/e","n/e","4860","370","n/e","180","184","27","89"
"Belgium (BE)","24.07.2016 08:00 - 24.07.2016 09:00 (CET)","146","n/e","n/e","1480","0","0","n/e","n/e","n/e","","204","36","n/e","n/e","4853","443","n/e","492","186","52","89"
"Belgium (BE)","24.07.2016 09:00 - 24.07.2016 10:00 (CET)","144","n/e","n/e","1414","0","0","n/e","n/e","n/e","","185","38","n/e","n/e","4850","484","n/e","917","185","92","90"
"Belgium (BE)","24.07.2016 10:00 - 24.07.2016 11:00 (CET)","120","n/e","n/e","1422","0","0","n/e","n/e","n/e","","241","39","n/e","n/e","4844","491","n/e","1365","185","72","91"
"Belgium (BE)","24.07.2016 11:00 - 24.07.2016 12:00 (CET)","140","n/e","n/e","1437","0","0","n/e","n/e","n/e","","325","39","n/e","n/e","4835","455","n/e","1744","183","77","89"
"Belgium (BE)","24.07.2016 12:00 - 24.07.2016 13:00 (CET)","145","n/e","n/e","1525","0","0","n/e","n/e","n/e","","290","39","n/e","n/e","4829","440","n/e","1952","181","100","90"
"Belgium (BE)","24.07.2016 13:00 - 24.07.2016 14:00 (CET)","146","n/e","n/e","1464","0","0","n/e","n/e","n/e","289","","38","n/e","n/e","4838","428","n/e","2022","175","90","93"
"Belgium (BE)","24.07.2016 14:00 - 24.07.2016 15:00 (CET)","142","n/e","n/e","1484","0","0","n/e","n/e","n/e","","204","36","n/e","n/e","4834","422","n/e","1945","174","106","95"
"Belgium (BE)","24.07.2016 15:00 - 24.07.2016 16:00 (CET)","144","n/e","n/e","1432","0","0","n/e","n/e","n/e","","155","32","n/e","n/e","4830","419","n/e","1724","173","114","102"
"Belgium (BE)","24.07.2016 16:00 - 24.07.2016 17:00 (CET)","144","n/e","n/e","1463","0","0","n/e","n/e","n/e","","141","32","n/e","n/e","4824","423","n/e","1456","175","175","103"
"Belgium (BE)","24.07.2016 17:00 - 24.07.2016 18:00 (CET)","144","n/e","n/e","1507","0","0","n/e","n/e","n/e","","140","31","n/e","n/e","4824","418","n/e","1104","175","269","103"
"Belgium (BE)","24.07.2016 18:00 - 24.07.2016 19:00 (CET)","144","n/e","n/e","1510","0","0","n/e","n/e","n/e","","26","31","n/e","n/e","4829","402","n/e","731","175","359","112"
"Belgium (BE)","24.07.2016 19:00 - 24.07.2016 20:00 (CET)","148","n/e","n/e","1496","0","0","n/e","n/e","n/e","","0","31","n/e","n/e","4832","380","n/e","388","175","410","131"
"Belgium (BE)","24.07.2016 20:00 - 24.07.2016 21:00 (CET)","147","n/e","n/e","1470","0","0","n/e","n/e","n/e","","0","29","n/e","n/e","4836","304","n/e","148","178","433","127"
"Belgium (BE)","24.07.2016 21:00 - 24.07.2016 22:00 (CET)","149","n/e","n/e","1521","0","0","n/e","n/e","n/e","49","0","29","n/e","n/e","4840","286","n/e","13","179","318","109"
"Belgium (BE)","24.07.2016 22:00 - 24.07.2016 23:00 (CET)","145","n/e","n/e","1678","0","0","n/e","n/e","n/e","814","","28","n/e","n/e","4840","303","n/e","0","179","287","98"
"Belgium (BE)","24.07.2016 23:00 - 25.07.2016 00:00 (CET)","145","n/e","n/e","1651","0","0","n/e","n/e","n/e","733","","28","n/e","n/e","4839","343","n/e","0","176","322","97"
"Belgium (BE)","25.07.2016 00:00 - 25.07.2016 01:00 (CET)","147","n/e","n/e","1614","0","0","n/e","n/e","n/e","322","","30","n/e","n/e","4841","339","n/e","0","176","312","99"
"Belgium (BE)","25.07.2016 01:00 - 25.07.2016 02:00 (CET)","140","n/e","n/e","1558","0","0","n/e","n/e","n/e","59","","31","n/e","n/e","4846","288","n/e","0","168","252","105"
"Belgium (BE)","25.07.2016 02:00 - 25.07.2016 03:00 (CET)","145","n/e","n/e","1580","0","0","n/e","n/e","n/e","","4","31","n/e","n/e","4849","301","n/e","0","177","196","116"
"Belgium (BE)","25.07.2016 03:00 - 25.07.2016 04:00 (CET)","146","n/e","n/e","1562","0","0","n/e","n/e","n/e","","257","31","n/e","n/e","4851","307","n/e","0","176","234","118"
"Belgium (BE)","25.07.2016 04:00 - 25.07.2016 05:00 (CET)","142","n/e","n/e","1538","0","0","n/e","n/e","n/e","","377","30","n/e","n/e","4854","302","n/e","0","176","241","119"
"Belgium (BE)","25.07.2016 05:00 - 25.07.2016 06:00 (CET)","142","n/e","n/e","1663","0","0","n/e","n/e","n/e","","152","30","n/e","n/e","4860","306","n/e","0","175","200","124"
"Belgium (BE)","25.07.2016 06:00 - 25.07.2016 07:00 (CET)","145","n/e","n/e","1795","0","0","n/e","n/e","n/e","","35","30","n/e","n/e","4865","321","n/e","20","171","156","131"
"Belgium (BE)","25.07.2016 07:00 - 25.07.2016 08:00 (CET)","158","n/e","n/e","1920","0","0","n/e","n/e","n/e","","0","29","n/e","n/e","4864","404","n/e","116","174","82","130"
"Belgium (BE)","25.07.2016 08:00 - 25.07.2016 09:00 (CET)","182","n/e","n/e","2020","0","0","n/e","n/e","n/e","6","3","28","n/e","n/e","4862","507","n/e","295","172","182","104"
"Belgium (BE)","25.07.2016 09:00 - 25.07.2016 10:00 (CET)","199","n/e","n/e","2029","0","0","n/e","n/e","n/e","57","6","28","n/e","n/e","4859","541","n/e","559","171","123","74"
"Belgium (BE)","25.07.2016 10:00 - 25.07.2016 11:00 (CET)","251","n/e","n/e","2087","0","0","n/e","n/e","n/e","141","","26","n/e","n/e","4855","555","n/e","793","172","83","70"
"Belgium (BE)","25.07.2016 11:00 - 25.07.2016 12:00 (CET)","298","n/e","n/e","2214","0","0","n/e","n/e","n/e","252","","23","n/e","n/e","4851","568","n/e","890","170","50","81"
"Belgium (BE)","25.07.2016 12:00 - 25.07.2016 13:00 (CET)","348","n/e","n/e","2218","0","0","n/e","n/e","n/e","319","","21","n/e","n/e","4846","595","n/e","1189","179","64","76"
"Belgium (BE)","25.07.2016 13:00 - 25.07.2016 14:00 (CET)","353","n/e","n/e","2208","0","0","n/e","n/e","n/e","283","","21","n/e","n/e","4843","580","n/e","1300","176","49","89"
"Belgium (BE)","25.07.2016 14:00 - 25.07.2016 15:00 (CET)","358","n/e","n/e","2228","0","0","n/e","n/e","n/e","142","","21","n/e","n/e","4841","585","n/e","1402","187","61","107"
"Belgium (BE)","25.07.2016 15:00 - 25.07.2016 16:00 (CET)","351","n/e","n/e","2237","0","0","n/e","n/e","n/e","68","","22","n/e","n/e","4843","572","n/e","1268","188","76","103"
"Belgium (BE)","25.07.2016 16:00 - 25.07.2016 17:00 (CET)","354","n/e","n/e","2287","0","0","n/e","n/e","n/e","80","","23","n/e","n/e","4846","557","n/e","1244","188","141","113"
"Belgium (BE)","25.07.2016 17:00 - 25.07.2016 18:00 (CET)","353","n/e","n/e","2298","0","0","n/e","n/e","n/e","55","","24","n/e","n/e","4850","507","n/e","1023","191","180","126"
"Belgium (BE)","25.07.2016 18:00 - 25.07.2016 19:00 (CET)","357","n/e","n/e","2281","0","0","n/e","n/e","n/e","70","","24","n/e","n/e","4853","489","n/e","726","190","200","101"
"Belgium (BE)","25.07.2016 19:00 - 25.07.2016 20:00 (CET)","353","n/e","n/e","2278","0","0","n/e","n/e","n/e","68","","24","n/e","n/e","4856","460","n/e","376","189","256","88"
"Belgium (BE)","25.07.2016 20:00 - 25.07.2016 21:00 (CET)","357","n/e","n/e","2173","0","0","n/e","n/e","n/e","106","","25","n/e","n/e","4859","368","n/e","124","194","325","88"
"Belgium (BE)","25.07.2016 21:00 - 25.07.2016 22:00 (CET)","357","n/e","n/e","2090","0","0","n/e","n/e","n/e","11","0","27","n/e","n/e","4863","330","n/e","12","193","355","97"
"Belgium (BE)","25.07.2016 22:00 - 25.07.2016 23:00 (CET)","357","n/e","n/e","2155","0","0","n/e","n/e","n/e","31","","28","n/e","n/e","4865","298","n/e","0","195","281","104"
"Belgium (BE)","25.07.2016 23:00 - 26.07.2016 00:00 (CET)","356","n/e","n/e","2118","0","0","n/e","n/e","n/e","45","0","28","n/e","n/e","4866","297","n/e","0","196","253","93"
"Belgium (BE)","26.07.2016 00:00 - 26.07.2016 01:00 (CET)","350","n/e","n/e","1870","0","0","n/e","n/e","n/e","","35","27","n/e","n/e","4866","275","n/e","0","197","196","68"
"Belgium (BE)","26.07.2016 01:00 - 26.07.2016 02:00 (CET)","355","n/e","n/e","1896","0","0","n/e","n/e","n/e","","185","26","n/e","n/e","4869","296","n/e","0","197","141","53"
"Belgium (BE)","26.07.2016 02:00 - 26.07.2016 03:00 (CET)","347","n/e","n/e","1877","0","0","n/e","n/e","n/e","","335","26","n/e","n/e","4872","299","n/e","0","200","77","48"
"Belgium (BE)","26.07.2016 03:00 - 26.07.2016 04:00 (CET)","346","n/e","n/e","1879","0","0","n/e","n/e","n/e","","335","27","n/e","n/e","4877","303","n/e","0","201","32","39"
"Belgium (BE)","26.07.2016 04:00 - 26.07.2016 05:00 (CET)","348","n/e","n/e","1899","0","0","n/e","n/e","n/e","","332","26","n/e","n/e","4883","302","n/e","0","201","4","49"
"Belgium (BE)","26.07.2016 05:00 - 26.07.2016 06:00 (CET)","349","n/e","n/e","1852","0","0","n/e","n/e","n/e","","289","26","n/e","n/e","4886","310","n/e","0","202","2","50"
"Belgium (BE)","26.07.2016 06:00 - 26.07.2016 07:00 (CET)","349","n/e","n/e","1897","0","0","n/e","n/e","n/e","25","74","26","n/e","n/e","4888","359","n/e","35","199","","34"
"Belgium (BE)","26.07.2016 07:00 - 26.07.2016 08:00 (CET)","350","n/e","n/e","1797","0","0","n/e","n/e","n/e","90","","25","n/e","n/e","4892","509","n/e","224","197","","27"
"Belgium (BE)","26.07.2016 08:00 - 26.07.2016 09:00 (CET)","351","n/e","n/e","1860","0","0","n/e","n/e","n/e","44","10","24","n/e","n/e","4891","568","n/e","522","196","3","24"
"Belgium (BE)","26.07.2016 09:00 - 26.07.2016 10:00 (CET)","350","n/e","n/e","1924","0","0","n/e","n/e","n/e","64","","23","n/e","n/e","4885","580","n/e","913","193","","22"
"Belgium (BE)","26.07.2016 10:00 - 26.07.2016 11:00 (CET)","351","n/e","n/e","1994","0","0","n/e","n/e","n/e","112","","23","n/e","n/e","4880","596","n/e","1254","189","","22"
"Belgium (BE)","26.07.2016 11:00 - 26.07.2016 12:00 (CET)","353","n/e","n/e","1939","0","0","n/e","n/e","n/e","176","","22","n/e","n/e","4875","589","n/e","1481","190","","19"
"Belgium (BE)","26.07.2016 12:00 - 26.07.2016 13:00 (CET)","356","n/e","n/e","1969","0","0","n/e","n/e","n/e","233","","22","n/e","n/e","4870","572","n/e","1500","192","","21"
"Belgium (BE)","26.07.2016 13:00 - 26.07.2016 14:00 (CET)","356","n/e","n/e","2035","0","0","n/e","n/e","n/e","135","","21","n/e","n/e","4867","614","n/e","1358","188","","22"
"Belgium (BE)","26.07.2016 14:00 - 26.07.2016 15:00 (CET)","359","n/e","n/e","2054","0","0","n/e","n/e","n/e","55","","21","n/e","n/e","4865","625","n/e","1200","191","","23"
"Belgium (BE)","26.07.2016 15:00 - 26.07.2016 16:00 (CET)","352","n/e","n/e","2026","0","0","n/e","n/e","n/e","97","","22","n/e","n/e","4861","622","n/e","1075","188","","28"
"Belgium (BE)","26.07.2016 16:00 - 26.07.2016 17:00 (CET)","352","n/e","n/e","2023","0","0","n/e","n/e","n/e","10","1","21","n/e","n/e","4862","565","n/e","945","187","","35"
"Belgium (BE)","26.07.2016 17:00 - 26.07.2016 18:00 (CET)","357","n/e","n/e","2166","0","0","n/e","n/e","n/e","198","","21","n/e","n/e","4863","526","n/e","738","188","1","50"
"Belgium (BE)","26.07.2016 18:00 - 26.07.2016 19:00 (CET)","362","n/e","n/e","2108","0","0","n/e","n/e","n/e","70","","21","n/e","n/e","4862","485","n/e","484","193","38","58"
"Belgium (BE)","26.07.2016 19:00 - 26.07.2016 20:00 (CET)","360","n/e","n/e","2031","0","0","n/e","n/e","n/e","13","0","23","n/e","n/e","4867","453","n/e","281","195","76","76"
"Belgium (BE)","26.07.2016 20:00 - 26.07.2016 21:00 (CET)","365","n/e","n/e","1932","0","0","n/e","n/e","n/e","","21","29","n/e","n/e","4870","331","n/e","97","194","113","84"
"Belgium (BE)","26.07.2016 21:00 - 26.07.2016 22:00 (CET)","361","n/e","n/e","1944","0","0","n/e","n/e","n/e","","41","28","n/e","n/e","4873","293","n/e","8","197","137","91"
"Belgium (BE)","26.07.2016 22:00 - 26.07.2016 23:00 (CET)","359","n/e","n/e","1944","0","0","n/e","n/e","n/e","","0","19","n/e","n/e","4873","300","n/e","0","198","157","110"
"Belgium (BE)","26.07.2016 23:00 - 27.07.2016 00:00 (CET)","357","n/e","n/e","1915","0","0","n/e","n/e","n/e","","79","15","n/e","n/e","4874","284","n/e","0","197","144","122"
"Belgium (BE)","27.07.2016 00:00 - 27.07.2016 01:00 (CET)","358","n/e","n/e","1941","0","0","n/e","n/e","n/e","","151","17","n/e","n/e","4873","282","n/e","0","198","128","122"
"Belgium (BE)","27.07.2016 01:00 - 27.07.2016 02:00 (CET)","357","n/e","n/e","1922","0","0","n/e","n/e","n/e","","96","23","n/e","n/e","4872","278","n/e","0","198","115","107"
"Belgium (BE)","27.07.2016 02:00 - 27.07.2016 03:00 (CET)","360","n/e","n/e","1938","0","0","n/e","n/e","n/e","","226","25","n/e","n/e","4874","275","n/e","0","198","107","103"
"Belgium (BE)","27.07.2016 03:00 - 27.07.2016 04:00 (CET)","356","n/e","n/e","1941","0","0","n/e","n/e","n/e","","396","24","n/e","n/e","4879","271","n/e","0","198","133","106"
"Belgium (BE)","27.07.2016 04:00 - 27.07.2016 05:00 (CET)","357","n/e","n/e","2005","0","0","n/e","n/e","n/e","","416","24","n/e","n/e","4883","279","n/e","0","195","123","118"
"Belgium (BE)","27.07.2016 05:00 - 27.07.2016 06:00 (CET)","359","n/e","n/e","1948","0","0","n/e","n/e","n/e","","291","25","n/e","n/e","4887","306","n/e","0","195","175","129"
"Belgium (BE)","27.07.2016 06:00 - 27.07.2016 07:00 (CET)","357","n/e","n/e","1851","0","0","n/e","n/e","n/e","","288","26","n/e","n/e","4894","336","n/e","35","197","300","141"
"Belgium (BE)","27.07.2016 07:00 - 27.07.2016 08:00 (CET)","356","n/e","n/e","1864","0","0","n/e","n/e","n/e","","194","26","n/e","n/e","4893","407","n/e","235","196","342","121"
"Belgium (BE)","27.07.2016 08:00 - 27.07.2016 09:00 (CET)","351","n/e","n/e","1833","0","0","n/e","n/e","n/e","","78","25","n/e","n/e","4892","470","n/e","557","192","340","100"
"Belgium (BE)","27.07.2016 09:00 - 27.07.2016 10:00 (CET)","349","n/e","n/e","1759","0","0","n/e","n/e","n/e","109","","21","n/e","n/e","4890","513","n/e","912","191","444","113"
"Belgium (BE)","27.07.2016 10:00 - 27.07.2016 11:00 (CET)","259","n/e","n/e","1720","0","0","n/e","n/e","n/e","18","4","19","n/e","n/e","4886","504","n/e","1035","189","546","138"
"Belgium (BE)","27.07.2016 11:00 - 27.07.2016 12:00 (CET)","197","n/e","n/e","1743","0","0","n/e","n/e","n/e","","89","17","n/e","n/e","4881","451","n/e","1072","189","591","181"
"Belgium (BE)","27.07.2016 12:00 - 27.07.2016 13:00 (CET)","194","n/e","n/e","1689","0","0","n/e","n/e","n/e","","217","17","n/e","n/e","4875","412","n/e","1107","188","635","205"
"Belgium (BE)","27.07.2016 13:00 - 27.07.2016 14:00 (CET)","203","n/e","n/e","1592","0","0","n/e","n/e","n/e","","182","19","n/e","n/e","4870","390","n/e","1167","185","636","218"
"Belgium (BE)","27.07.2016 14:00 - 27.07.2016 15:00 (CET)","198","n/e","n/e","1552","0","0","n/e","n/e","n/e","","143","20","n/e","n/e","4866","380","n/e","991","184","639","248"
"Belgium (BE)","27.07.2016 15:00 - 27.07.2016 16:00 (CET)","224","n/e","n/e","1658","0","0","n/e","n/e","n/e","","18","19","n/e","n/e","4866","391","n/e","949","182","620","275"
"Belgium (BE)","27.07.2016 16:00 - 27.07.2016 17:00 (CET)","318","n/e","n/e","1831","0","0","n/e","n/e","n/e","102","","16","n/e","n/e","4861","416","n/e","713","181","602","316"
"Belgium (BE)","27.07.2016 17:00 - 27.07.2016 18:00 (CET)","353","n/e","n/e","1874","0","0","n/e","n/e","n/e","74","","13","n/e","n/e","4862","480","n/e","446","176","555","316"
"Belgium (BE)","27.07.2016 18:00 - 27.07.2016 19:00 (CET)","358","n/e","n/e","1946","0","0","n/e","n/e","n/e","53","0","13","n/e","n/e","4865","455","n/e","321","182","432","297"
"Belgium (BE)","27.07.2016 19:00 - 27.07.2016 20:00 (CET)","355","n/e","n/e","1987","0","0","n/e","n/e","n/e","99","","14","n/e","n/e","4866","430","n/e","197","185","347","273"
